Time (Hour),Load (W)
2022-02-03 15:52:19,2821
2022-02-03 16:52:19,2733
2022-02-03 17:52:19,2320
2022-02-03 18:52:19,2646
2022-02-03 19:52:19,2180
2022-02-03 20:52:19,1667
2022-02-03 21:52:19,1267
2022-02-03 22:52:19,1129
2022-02-03 23:52:19,1025
2022-02-04 00:52:19,1128
2022-02-04 01:52:19,850
2022-02-04 02:52:19,1020
2022-02-04 03:52:19,1089
2022-02-04 04:52:19,1315
2022-02-04 05:52:19,1325
2022-02-04 06:52:19,1323
2022-02-04 07:52:19,1654
2022-02-04 08:52:19,1699
2022-02-04 09:52:19,1726
2022-02-04 10:52:19,1565
2022-02-04 11:52:19,1559
2022-02-04 12:52:19,1934
2022-02-04 13:52:19,1927
2022-02-04 14:52:19,2174
2022-02-04 15:52:19,2888
2022-02-04 16:52:19,2887
2022-02-04 17:52:19,2710
2022-02-04 18:52:19,2291
2022-02-04 19:52:19,1906
2022-02-04 20:52:19,1581
2022-02-04 21:52:19,1281
2022-02-04 22:52:19,1109
2022-02-04 23:52:19,985
2022-02-05 00:52:19,1067
2022-02-05 01:52:19,1035
2022-02-05 02:52:19,848
2022-02-05 03:52:19,1000
2022-02-05 04:52:19,1361
2022-02-05 05:52:19,1558
2022-02-05 06:52:19,1751
2022-02-05 07:52:19,1463
2022-02-05 08:52:19,1588
2022-02-05 09:52:19,1886
2022-02-05 10:52:19,1922
2022-02-05 11:52:19,1593
2022-02-05 12:52:19,1762
2022-02-05 13:52:19,1875
2022-02-05 14:52:19,2319
2022-02-05 15:52:19,2827
2022-02-05 16:52:19,2651
2022-02-05 17:52:19,2779
2022-02-05 18:52:19,2413
2022-02-05 19:52:19,1854
2022-02-05 20:52:19,1684
2022-02-05 21:52:19,1331
2022-02-05 22:52:19,1062
2022-02-05 23:52:19,1176
2022-02-06 00:52:19,896
2022-02-06 01:52:19,993
2022-02-06 02:52:19,771
2022-02-06 03:52:19,993
2022-02-06 04:52:19,1310
2022-02-06 05:52:19,1582
2022-02-06 06:52:19,1198
2022-02-06 07:52:19,1554
2022-02-06 08:52:19,1559
2022-02-06 09:52:19,1887
2022-02-06 10:52:19,1893
2022-02-06 11:52:19,1595
2022-02-06 12:52:19,1928
2022-02-06 13:52:19,1606
2022-02-06 14:52:19,2174
2022-02-06 15:52:19,2875
2022-02-06 16:52:19,2817
2022-02-06 17:52:19,2249
2022-02-06 18:52:19,2205
2022-02-06 19:52:19,2356
2022-02-06 20:52:19,1443
2022-02-06 21:52:19,2165
2022-02-06 22:52:19,1856
2022-02-06 23:52:19,1506
2022-02-07 00:52:19,1707
2022-02-07 01:52:19,1551
2022-02-07 02:52:19,1475
2022-02-07 03:52:19,1254
2022-02-07 04:52:19,1886
2022-02-07 05:52:19,2308
2022-02-07 06:52:19,2674
2022-02-07 07:52:19,2543
2022-02-07 08:52:19,2443
2022-02-07 09:52:19,2424
2022-02-07 10:52:19,2464
2022-02-07 11:52:19,2576
2022-02-07 12:52:19,2186
2022-02-07 13:52:19,2548
2022-02-07 14:52:19,2960
2022-02-07 15:52:19,4197
2022-02-07 16:52:19,4003
2022-02-07 17:52:19,4048
2022-02-07 18:52:19,3562
2022-02-07 19:52:19,2954
2022-02-07 20:52:19,2381
