Time (Hour),Load (W)
2022-02-04 14:52:19,1201
2022-02-04 15:52:19,1544
2022-02-04 16:52:19,1405
2022-02-04 17:52:19,1486
2022-02-04 18:52:19,1284
2022-02-04 19:52:19,1276
2022-02-04 20:52:19,763
2022-02-04 21:52:19,757
2022-02-04 22:52:19,646
2022-02-04 23:52:19,579
2022-02-05 00:52:19,495
2022-02-05 01:52:19,589
2022-02-05 02:52:19,565
2022-02-05 03:52:19,572
2022-02-05 04:52:19,560
2022-02-05 05:52:19,650
2022-02-05 06:52:19,673
2022-02-05 07:52:19,763
2022-02-05 08:52:19,896
2022-02-05 09:52:19,833
2022-02-05 10:52:19,1045
2022-02-05 11:52:19,1013
2022-02-05 12:52:19,980
2022-02-05 13:52:19,915
2022-02-05 14:52:19,1264
2022-02-05 15:52:19,1465
2022-02-05 16:52:19,1388
2022-02-05 17:52:19,1230
2022-02-05 18:52:19,1278
2022-02-05 19:52:19,1138
2022-02-05 20:52:19,996
2022-02-05 21:52:19,596
2022-02-05 22:52:19,620
2022-02-05 23:52:19,632
2022-02-06 00:52:19,460
2022-02-06 01:52:19,562
2022-02-06 02:52:19,474
2022-02-06 03:52:19,479
2022-02-06 04:52:19,595
2022-02-06 05:52:19,735
2022-02-06 06:52:19,1018
2022-02-06 07:52:19,940
2022-02-06 08:52:19,823
2022-02-06 09:52:19,953
2022-02-06 10:52:19,851
2022-02-06 11:52:19,1021
2022-02-06 12:52:19,981
2022-02-06 13:52:19,987
2022-02-06 14:52:19,1229
2022-02-06 15:52:19,1473
2022-02-06 16:52:19,1319
2022-02-06 17:52:19,1488
2022-02-06 18:52:19,1115
2022-02-06 19:52:19,1092
2022-02-06 20:52:19,842
2022-02-06 21:52:19,1100
2022-02-06 22:52:19,930
2022-02-06 23:52:19,979
2022-02-07 00:52:19,690
2022-02-07 01:52:19,862
2022-02-07 02:52:19,717
2022-02-07 03:52:19,725
2022-02-07 04:52:19,1123
2022-02-07 05:52:19,988
2022-02-07 06:52:19,1452
2022-02-07 07:52:19,1626
2022-02-07 08:52:19,1391
2022-02-07 09:52:19,1611
2022-02-07 10:52:19,1528
2022-02-07 11:52:19,1565
2022-02-07 12:52:19,1383
2022-02-07 13:52:19,1305
2022-02-07 14:52:19,1752
2022-02-07 15:52:19,2345
2022-02-07 16:52:19,2014
2022-02-07 17:52:19,2125
2022-02-07 18:52:19,2116
2022-02-07 19:52:19,1480
2022-02-07 20:52:19,1679
