Time (Hour),Load (W)
2022-01-28 19:52:19,2218
2022-01-28 20:52:19,1696
2022-01-28 21:52:19,1042
2022-01-28 22:52:19,1080
2022-01-28 23:52:19,1033
2022-01-29 00:52:19,913
2022-01-29 01:52:19,989
2022-01-29 02:52:19,834
2022-01-29 03:52:19,829
2022-01-29 04:52:19,1216
2022-01-29 05:52:19,1264
2022-01-29 06:52:19,1662
2022-01-29 07:52:19,1846
2022-01-29 08:52:19,1625
2022-01-29 09:52:19,1451
2022-01-29 10:52:19,1530
2022-01-29 11:52:19,1660
2022-01-29 12:52:19,1336
2022-01-29 13:52:19,1632
2022-01-29 14:52:19,2099
2022-01-29 15:52:19,2539
2022-01-29 16:52:19,2305
2022-01-29 17:52:19,2216
2022-01-29 18:52:19,2209
2022-01-29 19:52:19,2149
2022-01-29 20:52:19,1552
2022-01-29 21:52:19,1027
2022-01-29 22:52:19,1175
2022-01-29 23:52:19,1086
2022-01-30 00:52:19,870
2022-01-30 01:52:19,856
2022-01-30 02:52:19,714
2022-01-30 03:52:19,967
2022-01-30 04:52:19,1112
2022-01-30 05:52:19,1062
2022-01-30 06:52:19,1160
2022-01-30 07:52:19,1677
2022-01-30 08:52:19,1479
2022-01-30 09:52:19,1895
2022-01-30 10:52:19,1558
2022-01-30 11:52:19,1515
2022-01-30 12:52:19,1299
2022-01-30 13:52:19,1756
2022-01-30 14:52:19,2066
2022-01-30 15:52:19,2610
2022-01-30 16:52:19,2249
2022-01-30 17:52:19,2161
2022-01-30 18:52:19,2302
2022-01-30 19:52:19,2242
2022-01-30 20:52:19,1590
2022-01-30 21:52:19,1699
2022-01-30 22:52:19,1716
2022-01-30 23:52:19,1346
2022-01-31 00:52:19,1485
2022-01-31 01:52:19,1316
2022-01-31 02:52:19,1240
2022-01-31 03:52:19,1247
2022-01-31 04:52:19,1900
2022-01-31 05:52:19,1842
2022-01-31 06:52:19,2284
2022-01-31 07:52:19,2409
2022-01-31 08:52:19,2188
2022-01-31 09:52:19,2535
2022-01-31 10:52:19,2533
2022-01-31 11:52:19,2303
2022-01-31 12:52:19,2237
2022-01-31 13:52:19,2641
2022-01-31 14:52:19,3041
2022-01-31 15:52:19,3853
2022-01-31 16:52:19,3507
2022-01-31 17:52:19,3457
2022-01-31 18:52:19,3103
2022-01-31 19:52:19,2574
2022-01-31 20:52:19,2607
2022-01-31 21:52:19,1624
2022-01-31 22:52:19,1706
2022-01-31 23:52:19,1296
2022-02-01 00:52:19,1627
2022-02-01 01:52:19,1272
2022-02-01 02:52:19,1426
2022-02-01 03:52:19,1431
2022-02-01 04:52:19,1728
2022-02-01 05:52:19,2022
2022-02-01 06:52:19,2332
2022-02-01 07:52:19,2388
2022-02-01 08:52:19,2148
2022-02-01 09:52:19,2813
2022-02-01 10:52:19,2776
2022-02-01 11:52:19,2384
2022-02-01 12:52:19,2613
2022-02-01 13:52:19,2264
2022-02-01 14:52:19,3402
2022-02-01 15:52:19,4069
2022-02-01 16:52:19,3915
2022-02-01 17:52:19,3243
2022-02-01 18:52:19,3331
2022-02-01 19:52:19,3235
2022-02-01 20:52:19,2677
2022-02-01 21:52:19,1078
2022-02-01 22:52:19,1020
2022-02-01 23:52:19,945
2022-02-02 00:52:19,977
2022-02-02 01:52:19,995
2022-02-02 02:52:19,797
2022-02-02 03:52:19,885
2022-02-02 04:52:19,975
2022-02-02 05:52:19,1344
2022-02-02 06:52:19,1519
2022-02-02 07:52:19,1717
2022-02-02 08:52:19,1687
2022-02-02 09:52:19,1797
2022-02-02 10:52:19,1514
2022-02-02 11:52:19,1563
2022-02-02 12:52:19,1326
2022-02-02 13:52:19,1368
2022-02-02 14:52:19,1813
2022-02-02 15:52:19,2645
2022-02-02 16:52:19,2436
2022-02-02 17:52:19,2281
2022-02-02 18:52:19,2346
2022-02-02 19:52:19,2064
2022-02-02 20:52:19,1769
2022-02-02 21:52:19,1363
2022-02-02 22:52:19,983
2022-02-02 23:52:19,971
2022-02-03 00:52:19,1005
2022-02-03 01:52:19,731
2022-02-03 02:52:19,765
2022-02-03 03:52:19,958
2022-02-03 04:52:19,1140
2022-02-03 05:52:19,1315
2022-02-03 06:52:19,1342
2022-02-03 07:52:19,1438
2022-02-03 08:52:19,1548
2022-02-03 09:52:19,1516
2022-02-03 10:52:19,1522
2022-02-03 11:52:19,1448
2022-02-03 12:52:19,1613
2022-02-03 13:52:19,1552
2022-02-03 14:52:19,2126
2022-02-03 15:52:19,2511
2022-02-03 16:52:19,2532
2022-02-03 17:52:19,2542
2022-02-03 18:52:19,2019
2022-02-03 19:52:19,2091
2022-02-03 20:52:19,1570
2022-02-03 21:52:19,1115
2022-02-03 22:52:19,959
2022-02-03 23:52:19,861
2022-02-04 00:52:19,922
2022-02-04 01:52:19,895
2022-02-04 02:52:19,799
2022-02-04 03:52:19,871
2022-02-04 04:52:19,1030
2022-02-04 05:52:19,1116
2022-02-04 06:52:19,1718
2022-02-04 07:52:19,1425
2022-02-04 08:52:19,1431
2022-02-04 09:52:19,1763
2022-02-04 10:52:19,1544
2022-02-04 11:52:19,1452
2022-02-04 12:52:19,1445
2022-02-04 13:52:19,1372
2022-02-04 14:52:19,2084
2022-02-04 15:52:19,2617
2022-02-04 16:52:19,2561
2022-02-04 17:52:19,2137
2022-02-04 18:52:19,1854
2022-02-04 19:52:19,2108
2022-02-04 20:52:19,1535
2022-02-04 21:52:19,1104
2022-02-04 22:52:19,943
2022-02-04 23:52:19,860
2022-02-05 00:52:19,818
2022-02-05 01:52:19,870
2022-02-05 02:52:19,771
2022-02-05 03:52:19,987
2022-02-05 04:52:19,1286
2022-02-05 05:52:19,1494
2022-02-05 06:52:19,1374
2022-02-05 07:52:19,1347
2022-02-05 08:52:19,1826
2022-02-05 09:52:19,1670
2022-02-05 10:52:19,1624
2022-02-05 11:52:19,1602
2022-02-05 12:52:19,1456
2022-02-05 13:52:19,1442
2022-02-05 14:52:19,1954
2022-02-05 15:52:19,2615
2022-02-05 16:52:19,2502
2022-02-05 17:52:19,2249
2022-02-05 18:52:19,2404
2022-02-05 19:52:19,1667
2022-02-05 20:52:19,1636
2022-02-05 21:52:19,1192
2022-02-05 22:52:19,1135
2022-02-05 23:52:19,874
2022-02-06 00:52:19,924
2022-02-06 01:52:19,713
2022-02-06 02:52:19,785
2022-02-06 03:52:19,837
2022-02-06 04:52:19,1152
2022-02-06 05:52:19,1056
2022-02-06 06:52:19,1227
2022-02-06 07:52:19,1268
2022-02-06 08:52:19,1421
2022-02-06 09:52:19,1582
2022-02-06 10:52:19,1576
2022-02-06 11:52:19,1414
2022-02-06 12:52:19,1746
2022-02-06 13:52:19,1552
2022-02-06 14:52:19,1966
2022-02-06 15:52:19,2508
2022-02-06 16:52:19,2500
2022-02-06 17:52:19,2224
2022-02-06 18:52:19,2018
2022-02-06 19:52:19,1812
2022-02-06 20:52:19,1500
2022-02-06 21:52:19,1903
2022-02-06 22:52:19,1664
2022-02-06 23:52:19,1367
2022-02-07 00:52:19,1373
2022-02-07 01:52:19,1220
2022-02-07 02:52:19,1422
2022-02-07 03:52:19,1248
2022-02-07 04:52:19,1547
2022-02-07 05:52:19,1740
2022-02-07 06:52:19,1818
2022-02-07 07:52:19,2646
2022-02-07 08:52:19,2177
2022-02-07 09:52:19,2215
2022-02-07 10:52:19,2562
2022-02-07 11:52:19,2641
2022-02-07 12:52:19,2138
2022-02-07 13:52:19,2403
2022-02-07 14:52:19,3112
2022-02-07 15:52:19,3748
2022-02-07 16:52:19,3439
2022-02-07 17:52:19,3223
2022-02-07 18:52:19,2891
2022-02-07 19:52:19,2455
2022-02-07 20:52:19,2555
