Time (Hour),Load (W)
2022-01-29 20:52:20,1462
2022-01-29 21:52:20,1226
2022-01-29 22:52:20,1209
2022-01-29 23:52:20,892
2022-01-30 00:52:20,1021
2022-01-30 01:52:20,875
2022-01-30 02:52:20,823
2022-01-30 03:52:20,811
2022-01-30 04:52:20,1116
2022-01-30 05:52:20,1288
2022-01-30 06:52:20,1447
2022-01-30 07:52:20,1335
2022-01-30 08:52:20,1578
2022-01-30 09:52:20,1983
2022-01-30 10:52:20,1613
2022-01-30 11:52:20,1645
2022-01-30 12:52:20,1508
2022-01-30 13:52:20,1801
2022-01-30 14:52:20,2173
2022-01-30 15:52:20,2716
2022-01-30 16:52:20,2423
2022-01-30 17:52:20,2311
2022-01-30 18:52:20,2251
2022-01-30 19:52:20,2305
2022-01-30 20:52:20,1711
2022-01-30 21:52:20,2139
2022-01-30 22:52:20,1886
2022-01-30 23:52:20,1719
2022-01-31 00:52:20,1465
2022-01-31 01:52:20,1640
2022-01-31 02:52:20,1564
2022-01-31 03:52:20,1329
2022-01-31 04:52:20,1701
2022-01-31 05:52:20,1922
2022-01-31 06:52:20,2737
2022-01-31 07:52:20,2669
2022-01-31 08:52:20,2358
2022-01-31 09:52:20,2482
2022-01-31 10:52:20,2551
2022-01-31 11:52:20,2750
2022-01-31 12:52:20,2413
2022-01-31 13:52:20,2920
2022-01-31 14:52:20,3494
2022-01-31 15:52:20,4195
2022-01-31 16:52:20,3957
2022-01-31 17:52:20,3599
2022-01-31 18:52:20,3660
2022-01-31 19:52:20,2983
2022-01-31 20:52:20,2151
2022-01-31 21:52:20,2036
2022-01-31 22:52:20,1664
2022-01-31 23:52:20,1338
2022-02-01 00:52:20,1232
2022-02-01 01:52:20,1373
2022-02-01 02:52:20,1149
2022-02-01 03:52:20,1218
2022-02-01 04:52:20,1660
2022-02-01 05:52:20,1905
2022-02-01 06:52:20,2290
2022-02-01 07:52:20,2257
2022-02-01 08:52:20,2309
2022-02-01 09:52:20,2554
2022-02-01 10:52:20,2576
2022-02-01 11:52:20,2492
2022-02-01 12:52:20,2689
2022-02-01 13:52:20,2488
2022-02-01 14:52:20,3179
2022-02-01 15:52:20,4185
2022-02-01 16:52:20,3724
2022-02-01 17:52:20,3368
2022-02-01 18:52:20,3494
2022-02-01 19:52:20,2893
2022-02-01 20:52:20,2149
2022-02-01 21:52:20,1429
2022-02-01 22:52:20,1159
2022-02-01 23:52:20,1034
2022-02-02 00:52:20,797
2022-02-02 01:52:20,1066
2022-02-02 02:52:20,879
2022-02-02 03:52:20,841
2022-02-02 04:52:20,1060
2022-02-02 05:52:20,1322
2022-02-02 06:52:20,1336
2022-02-02 07:52:20,1594
2022-02-02 08:52:20,1906
2022-02-02 09:52:20,1544
2022-02-02 10:52:20,1856
2022-02-02 11:52:20,1501
2022-02-02 12:52:20,1587
2022-02-02 13:52:20,1684
2022-02-02 14:52:20,2247
2022-02-02 15:52:20,2813
2022-02-02 16:52:20,2777
2022-02-02 17:52:20,2587
2022-02-02 18:52:20,2492
2022-02-02 19:52:20,1912
2022-02-02 20:52:20,2000
2022-02-02 21:52:20,1194
2022-02-02 22:52:20,987
2022-02-02 23:52:20,910
2022-02-03 00:52:20,1064
2022-02-03 01:52:20,940
2022-02-03 02:52:20,1009
2022-02-03 03:52:20,866
2022-02-03 04:52:20,1228
2022-02-03 05:52:20,1501
2022-02-03 06:52:20,1585
2022-02-03 07:52:20,1803
2022-02-03 08:52:20,1601
2022-02-03 09:52:20,1823
2022-02-03 10:52:20,1574
2022-02-03 11:52:20,1485
2022-02-03 12:52:20,1686
2022-02-03 13:52:20,1465
2022-02-03 14:52:20,2109
2022-02-03 15:52:20,2701
2022-02-03 16:52:20,2617
2022-02-03 17:52:20,2443
2022-02-03 18:52:20,2546
2022-02-03 19:52:20,2100
2022-02-03 20:52:20,1795
2022-02-03 21:52:20,1408
2022-02-03 22:52:20,1167
2022-02-03 23:52:20,1118
2022-02-04 00:52:20,837
2022-02-04 01:52:20,1080
2022-02-04 02:52:20,795
2022-02-04 03:52:20,823
2022-02-04 04:52:20,1097
2022-02-04 05:52:20,1381
2022-02-04 06:52:20,1158
2022-02-04 07:52:20,1384
2022-02-04 08:52:20,1703
2022-02-04 09:52:20,1554
2022-02-04 10:52:20,1991
2022-02-04 11:52:20,1825
2022-02-04 12:52:20,1457
2022-02-04 13:52:20,1445
2022-02-04 14:52:20,2090
2022-02-04 15:52:20,2727
2022-02-04 16:52:20,2645
2022-02-04 17:52:20,2404
2022-02-04 18:52:20,2329
2022-02-04 19:52:20,1899
2022-02-04 20:52:20,1535
2022-02-04 21:52:20,1269
2022-02-04 22:52:20,1148
2022-02-04 23:52:20,928
2022-02-05 00:52:20,1022
2022-02-05 01:52:20,1021
2022-02-05 02:52:20,841
2022-02-05 03:52:20,963
2022-02-05 04:52:20,1086
2022-02-05 05:52:20,1274
2022-02-05 06:52:20,1293
2022-02-05 07:52:20,1892
2022-02-05 08:52:20,1457
2022-02-05 09:52:20,1569
2022-02-05 10:52:20,1925
2022-02-05 11:52:20,1837
2022-02-05 12:52:20,1727
2022-02-05 13:52:20,1843
2022-02-05 14:52:20,2129
2022-02-05 15:52:20,2807
2022-02-05 16:52:20,2551
2022-02-05 17:52:20,2161
2022-02-05 18:52:20,2012
2022-02-05 19:52:20,1872
2022-02-05 20:52:20,1504
2022-02-05 21:52:20,1405
2022-02-05 22:52:20,1020
2022-02-05 23:52:20,974
2022-02-06 00:52:20,895
2022-02-06 01:52:20,888
2022-02-06 02:52:20,989
2022-02-06 03:52:20,819
2022-02-06 04:52:20,1019
2022-02-06 05:52:20,1399
2022-02-06 06:52:20,1428
2022-02-06 07:52:20,1574
2022-02-06 08:52:20,1454
2022-02-06 09:52:20,1719
2022-02-06 10:52:20,1571
2022-02-06 11:52:20,1547
2022-02-06 12:52:20,1605
2022-02-06 13:52:20,1462
2022-02-06 14:52:20,2157
2022-02-06 15:52:20,2666
2022-02-06 16:52:20,2494
2022-02-06 17:52:20,2336
2022-02-06 18:52:20,2171
2022-02-06 19:52:20,2245
2022-02-06 20:52:20,1820
2022-02-06 21:52:20,1926
2022-02-06 22:52:20,1691
2022-02-06 23:52:20,1365
2022-02-07 00:52:20,1273
2022-02-07 01:52:20,1306
2022-02-07 02:52:20,1598
2022-02-07 03:52:20,1634
2022-02-07 04:52:20,1972
2022-02-07 05:52:20,2011
2022-02-07 06:52:20,2875
2022-02-07 07:52:20,2623
2022-02-07 08:52:20,2606
2022-02-07 09:52:20,3070
2022-02-07 10:52:20,2978
2022-02-07 11:52:20,2844
2022-02-07 12:52:20,2848
2022-02-07 13:52:20,2759
2022-02-07 14:52:20,3582
2022-02-07 15:52:20,4430
2022-02-07 16:52:20,3753
2022-02-07 17:52:20,4298
2022-02-07 18:52:20,3858
2022-02-07 19:52:20,3173
2022-02-07 20:52:20,2239
