Time (Hour),Load (W)
2022-01-28 21:52:17,1060
2022-01-28 22:52:17,1004
2022-01-28 23:52:17,909
2022-01-29 00:52:17,741
2022-01-29 01:52:17,957
2022-01-29 02:52:17,802
2022-01-29 03:52:17,860
2022-01-29 04:52:17,992
2022-01-29 05:52:17,1265
2022-01-29 06:52:17,1590
2022-01-29 07:52:17,1185
2022-01-29 08:52:17,1447
2022-01-29 09:52:17,1368
2022-01-29 10:52:17,1338
2022-01-29 11:52:17,1444
2022-01-29 12:52:17,1597
2022-01-29 13:52:17,1636
2022-01-29 14:52:17,1819
2022-01-29 15:52:17,2376
2022-01-29 16:52:17,2175
2022-01-29 17:52:17,2317
2022-01-29 18:52:17,2020
2022-01-29 19:52:17,1863
2022-01-29 20:52:17,1457
2022-01-29 21:52:17,1100
2022-01-29 22:52:17,1051
2022-01-29 23:52:17,1032
2022-01-30 00:52:17,882
2022-01-30 01:52:17,666
2022-01-30 02:52:17,680
2022-01-30 03:52:17,775
2022-01-30 04:52:17,1036
2022-01-30 05:52:17,1084
2022-01-30 06:52:17,1433
2022-01-30 07:52:17,1347
2022-01-30 08:52:17,1590
2022-01-30 09:52:17,1394
2022-01-30 10:52:17,1340
2022-01-30 11:52:17,1689
2022-01-30 12:52:17,1342
2022-01-30 13:52:17,1285
2022-01-30 14:52:17,1697
2022-01-30 15:52:17,2409
2022-01-30 16:52:17,2284
2022-01-30 17:52:17,1899
2022-01-30 18:52:17,1982
2022-01-30 19:52:17,1728
2022-01-30 20:52:17,1453
2022-01-30 21:52:17,1473
2022-01-30 22:52:17,1271
2022-01-30 23:52:17,1058
2022-01-31 00:52:17,1086
2022-01-31 01:52:17,1096
2022-01-31 02:52:17,1146
2022-01-31 03:52:17,1084
2022-01-31 04:52:17,1241
2022-01-31 05:52:17,1615
2022-01-31 06:52:17,1788
2022-01-31 07:52:17,2168
2022-01-31 08:52:17,2223
2022-01-31 09:52:17,2150
2022-01-31 10:52:17,2244
2022-01-31 11:52:17,1956
2022-01-31 12:52:17,1727
2022-01-31 13:52:17,1912
2022-01-31 14:52:17,2459
2022-01-31 15:52:17,3091
2022-01-31 16:52:17,3071
2022-01-31 17:52:17,2704
2022-01-31 18:52:17,2845
2022-01-31 19:52:17,2698
2022-01-31 20:52:17,2087
2022-01-31 21:52:17,1838
2022-01-31 22:52:17,1500
2022-01-31 23:52:17,1208
2022-02-01 00:52:17,1310
2022-02-01 01:52:17,1272
2022-02-01 02:52:17,1362
2022-02-01 03:52:17,1335
2022-02-01 04:52:17,1710
2022-02-01 05:52:17,1588
2022-02-01 06:52:17,1946
2022-02-01 07:52:17,1869
2022-02-01 08:52:17,2157
2022-02-01 09:52:17,2217
2022-02-01 10:52:17,2330
2022-02-01 11:52:17,2320
2022-02-01 12:52:17,2134
2022-02-01 13:52:17,2302
2022-02-01 14:52:17,2957
2022-02-01 15:52:17,3727
2022-02-01 16:52:17,3432
2022-02-01 17:52:17,3354
2022-02-01 18:52:17,2716
2022-02-01 19:52:17,2903
2022-02-01 20:52:17,2078
2022-02-01 21:52:17,1123
2022-02-01 22:52:17,990
2022-02-01 23:52:17,947
2022-02-02 00:52:17,742
2022-02-02 01:52:17,764
2022-02-02 02:52:17,879
2022-02-02 03:52:17,904
2022-02-02 04:52:17,1121
2022-02-02 05:52:17,1186
2022-02-02 06:52:17,1629
2022-02-02 07:52:17,1560
2022-02-02 08:52:17,1572
2022-02-02 09:52:17,1673
2022-02-02 10:52:17,1327
2022-02-02 11:52:17,1499
2022-02-02 12:52:17,1376
2022-02-02 13:52:17,1437
2022-02-02 14:52:17,1839
2022-02-02 15:52:17,2446
2022-02-02 16:52:17,2170
2022-02-02 17:52:17,2170
2022-02-02 18:52:17,2134
2022-02-02 19:52:17,1695
2022-02-02 20:52:17,1533
2022-02-02 21:52:17,960
2022-02-02 22:52:17,1039
2022-02-02 23:52:17,793
2022-02-03 00:52:17,868
2022-02-03 01:52:17,772
2022-02-03 02:52:17,797
2022-02-03 03:52:17,741
2022-02-03 04:52:17,1202
2022-02-03 05:52:17,1008
2022-02-03 06:52:17,1267
2022-02-03 07:52:17,1229
2022-02-03 08:52:17,1395
2022-02-03 09:52:17,1469
2022-02-03 10:52:17,1636
2022-02-03 11:52:17,1447
2022-02-03 12:52:17,1484
2022-02-03 13:52:17,1619
2022-02-03 14:52:17,1938
2022-02-03 15:52:17,2447
2022-02-03 16:52:17,2416
2022-02-03 17:52:17,2389
2022-02-03 18:52:17,1738
2022-02-03 19:52:17,1867
2022-02-03 20:52:17,1393
2022-02-03 21:52:17,1217
2022-02-03 22:52:17,969
2022-02-03 23:52:17,856
2022-02-04 00:52:17,867
2022-02-04 01:52:17,934
2022-02-04 02:52:17,801
2022-02-04 03:52:17,834
2022-02-04 04:52:17,1036
2022-02-04 05:52:17,1206
2022-02-04 06:52:17,1436
2022-02-04 07:52:17,1734
2022-02-04 08:52:17,1491
2022-02-04 09:52:17,1693
2022-02-04 10:52:17,1427
2022-02-04 11:52:17,1269
2022-02-04 12:52:17,1622
2022-02-04 13:52:17,1536
2022-02-04 14:52:17,2012
2022-02-04 15:52:17,2420
2022-02-04 16:52:17,2193
2022-02-04 17:52:17,2146
2022-02-04 18:52:17,2046
2022-02-04 19:52:17,1572
2022-02-04 20:52:17,1308
2022-02-04 21:52:17,1093
2022-02-04 22:52:17,921
2022-02-04 23:52:17,928
2022-02-05 00:52:17,729
2022-02-05 01:52:17,724
2022-02-05 02:52:17,828
2022-02-05 03:52:17,791
2022-02-05 04:52:17,1166
2022-02-05 05:52:17,1186
2022-02-05 06:52:17,1171
2022-02-05 07:52:17,1165
2022-02-05 08:52:17,1714
2022-02-05 09:52:17,1698
2022-02-05 10:52:17,1502
2022-02-05 11:52:17,1440
2022-02-05 12:52:17,1625
2022-02-05 13:52:17,1580
2022-02-05 14:52:17,1922
2022-02-05 15:52:17,2457
2022-02-05 16:52:17,2109
2022-02-05 17:52:17,2033
2022-02-05 18:52:17,1822
2022-02-05 19:52:17,1772
2022-02-05 20:52:17,1273
2022-02-05 21:52:17,1285
2022-02-05 22:52:17,878
2022-02-05 23:52:17,824
2022-02-06 00:52:17,921
2022-02-06 01:52:17,927
2022-02-06 02:52:17,815
2022-02-06 03:52:17,728
2022-02-06 04:52:17,887
2022-02-06 05:52:17,1137
2022-02-06 06:52:17,1122
2022-02-06 07:52:17,1362
2022-02-06 08:52:17,1657
2022-02-06 09:52:17,1600
2022-02-06 10:52:17,1510
2022-02-06 11:52:17,1668
2022-02-06 12:52:17,1603
2022-02-06 13:52:17,1463
2022-02-06 14:52:17,1701
2022-02-06 15:52:17,2465
2022-02-06 16:52:17,2426
2022-02-06 17:52:17,2172
2022-02-06 18:52:17,1875
2022-02-06 19:52:17,2094
2022-02-06 20:52:17,1500
2022-02-06 21:52:17,1761
2022-02-06 22:52:17,1514
2022-02-06 23:52:17,1543
2022-02-07 00:52:17,1460
2022-02-07 01:52:17,1217
2022-02-07 02:52:17,1094
2022-02-07 03:52:17,1352
2022-02-07 04:52:17,1390
2022-02-07 05:52:17,1835
2022-02-07 06:52:17,1808
2022-02-07 07:52:17,2218
2022-02-07 08:52:17,1896
2022-02-07 09:52:17,2157
2022-02-07 10:52:17,2452
2022-02-07 11:52:17,2418
2022-02-07 12:52:17,2141
2022-02-07 13:52:17,2147
2022-02-07 14:52:17,2896
2022-02-07 15:52:17,3611
2022-02-07 16:52:17,3330
2022-02-07 17:52:17,2941
2022-02-07 18:52:17,3138
2022-02-07 19:52:17,2769
2022-02-07 20:52:17,2267
