Time (Hour),Load (W)
2022-01-28 01:52:18,557
2022-01-28 02:52:18,678
2022-01-28 03:52:18,752
2022-01-28 04:52:18,781
2022-01-28 05:52:18,901
2022-01-28 06:52:18,1238
2022-01-28 07:52:18,988
2022-01-28 08:52:18,1278
2022-01-28 09:52:18,1429
2022-01-28 10:52:18,1431
2022-01-28 11:52:18,1188
2022-01-28 12:52:18,1333
2022-01-28 13:52:18,1197
2022-01-28 14:52:18,1422
2022-01-28 15:52:18,1979
2022-01-28 16:52:18,1991
2022-01-28 17:52:18,1853
2022-01-28 18:52:18,1582
2022-01-28 19:52:18,1544
2022-01-28 20:52:18,1259
2022-01-28 21:52:18,1061
2022-01-28 22:52:18,873
2022-01-28 23:52:18,809
2022-01-29 00:52:18,654
2022-01-29 01:52:18,618
2022-01-29 02:52:18,556
2022-01-29 03:52:18,691
2022-01-29 04:52:18,838
2022-01-29 05:52:18,1118
2022-01-29 06:52:18,921
2022-01-29 07:52:18,1344
2022-01-29 08:52:18,1119
2022-01-29 09:52:18,1271
2022-01-29 10:52:18,1422
2022-01-29 11:52:18,1093
2022-01-29 12:52:18,1025
2022-01-29 13:52:18,1077
2022-01-29 14:52:18,1440
2022-01-29 15:52:18,2028
2022-01-29 16:52:18,2009
2022-01-29 17:52:18,1750
2022-01-29 18:52:18,1401
2022-01-29 19:52:18,1612
2022-01-29 20:52:18,1330
2022-01-29 21:52:18,797
2022-01-29 22:52:18,827
2022-01-29 23:52:18,801
2022-01-30 00:52:18,812
2022-01-30 01:52:18,696
2022-01-30 02:52:18,532
2022-01-30 03:52:18,616
2022-01-30 04:52:18,944
2022-01-30 05:52:18,859
2022-01-30 06:52:18,1018
2022-01-30 07:52:18,1077
2022-01-30 08:52:18,1343
2022-01-30 09:52:18,1438
2022-01-30 10:52:18,1190
2022-01-30 11:52:18,1114
2022-01-30 12:52:18,1131
2022-01-30 13:52:18,1163
2022-01-30 14:52:18,1664
2022-01-30 15:52:18,1984
2022-01-30 16:52:18,2002
2022-01-30 17:52:18,1813
2022-01-30 18:52:18,1734
2022-01-30 19:52:18,1461
2022-01-30 20:52:18,1066
2022-01-30 21:52:18,1533
2022-01-30 22:52:18,1298
2022-01-30 23:52:18,1277
2022-01-31 00:52:18,1173
2022-01-31 01:52:18,1103
2022-01-31 02:52:18,1091
2022-01-31 03:52:18,915
2022-01-31 04:52:18,1354
2022-01-31 05:52:18,1631
2022-01-31 06:52:18,1810
2022-01-31 07:52:18,1724
2022-01-31 08:52:18,2123
2022-01-31 09:52:18,1944
2022-01-31 10:52:18,2028
2022-01-31 11:52:18,1685
2022-01-31 12:52:18,1546
2022-01-31 13:52:18,1978
2022-01-31 14:52:18,2360
2022-01-31 15:52:18,3025
2022-01-31 16:52:18,2783
2022-01-31 17:52:18,2629
2022-01-31 18:52:18,2253
2022-01-31 19:52:18,1952
2022-01-31 20:52:18,2064
2022-01-31 21:52:18,1012
2022-01-31 22:52:18,1063
2022-01-31 23:52:18,945
2022-02-01 00:52:18,885
2022-02-01 01:52:18,752
2022-02-01 02:52:18,795
2022-02-01 03:52:18,768
2022-02-01 04:52:18,1042
2022-02-01 05:52:18,1230
2022-02-01 06:52:18,1560
2022-02-01 07:52:18,1749
2022-02-01 08:52:18,1510
2022-02-01 09:52:18,1802
2022-02-01 10:52:18,1787
2022-02-01 11:52:18,1639
2022-02-01 12:52:18,1277
2022-02-01 13:52:18,1576
2022-02-01 14:52:18,1804
2022-02-01 15:52:18,2486
2022-02-01 16:52:18,2169
2022-02-01 17:52:18,2413
2022-02-01 18:52:18,1961
2022-02-01 19:52:18,1730
2022-02-01 20:52:18,1779
2022-02-01 21:52:18,870
2022-02-01 22:52:18,803
2022-02-01 23:52:18,840
2022-02-02 00:52:18,691
2022-02-02 01:52:18,772
2022-02-02 02:52:18,646
2022-02-02 03:52:18,720
2022-02-02 04:52:18,964
2022-02-02 05:52:18,990
2022-02-02 06:52:18,1128
2022-02-02 07:52:18,1084
2022-02-02 08:52:18,1301
2022-02-02 09:52:18,1197
2022-02-02 10:52:18,1092
2022-02-02 11:52:18,1287
2022-02-02 12:52:18,1015
2022-02-02 13:52:18,1268
2022-02-02 14:52:18,1551
2022-02-02 15:52:18,1990
2022-02-02 16:52:18,1798
2022-02-02 17:52:18,1937
2022-02-02 18:52:18,1813
2022-02-02 19:52:18,1333
2022-02-02 20:52:18,1164
2022-02-02 21:52:18,992
2022-02-02 22:52:18,771
2022-02-02 23:52:18,833
2022-02-03 00:52:18,571
2022-02-03 01:52:18,668
2022-02-03 02:52:18,636
2022-02-03 03:52:18,608
2022-02-03 04:52:18,883
2022-02-03 05:52:18,962
2022-02-03 06:52:18,1206
2022-02-03 07:52:18,963
2022-02-03 08:52:18,1182
2022-02-03 09:52:18,1117
2022-02-03 10:52:18,1261
2022-02-03 11:52:18,1092
2022-02-03 12:52:18,1239
2022-02-03 13:52:18,1260
2022-02-03 14:52:18,1499
2022-02-03 15:52:18,1971
2022-02-03 16:52:18,1915
2022-02-03 17:52:18,1828
2022-02-03 18:52:18,1571
2022-02-03 19:52:18,1587
2022-02-03 20:52:18,1344
2022-02-03 21:52:18,1040
2022-02-03 22:52:18,740
2022-02-03 23:52:18,785
2022-02-04 00:52:18,775
2022-02-04 01:52:18,634
2022-02-04 02:52:18,625
2022-02-04 03:52:18,614
2022-02-04 04:52:18,759
2022-02-04 05:52:18,999
2022-02-04 06:52:18,1284
2022-02-04 07:52:18,1017
2022-02-04 08:52:18,1370
2022-02-04 09:52:18,1375
2022-02-04 10:52:18,1165
2022-02-04 11:52:18,1301
2022-02-04 12:52:18,1025
2022-02-04 13:52:18,1346
2022-02-04 14:52:18,1531
2022-02-04 15:52:18,1970
2022-02-04 16:52:18,1850
2022-02-04 17:52:18,1691
2022-02-04 18:52:18,1595
2022-02-04 19:52:18,1583
2022-02-04 20:52:18,1361
2022-02-04 21:52:18,804
2022-02-04 22:52:18,894
2022-02-04 23:52:18,758
2022-02-05 00:52:18,809
2022-02-05 01:52:18,671
2022-02-05 02:52:18,581
2022-02-05 03:52:18,689
2022-02-05 04:52:18,838
2022-02-05 05:52:18,945
2022-02-05 06:52:18,1230
2022-02-05 07:52:18,948
2022-02-05 08:52:18,1086
2022-02-05 09:52:18,1255
2022-02-05 10:52:18,1131
2022-02-05 11:52:18,1168
2022-02-05 12:52:18,1251
2022-02-05 13:52:18,1038
2022-02-05 14:52:18,1644
2022-02-05 15:52:18,1956
2022-02-05 16:52:18,1977
2022-02-05 17:52:18,1650
2022-02-05 18:52:18,1594
2022-02-05 19:52:18,1549
2022-02-05 20:52:18,1238
2022-02-05 21:52:18,1023
2022-02-05 22:52:18,911
2022-02-05 23:52:18,820
2022-02-06 00:52:18,655
2022-02-06 01:52:18,707
2022-02-06 02:52:18,611
2022-02-06 03:52:18,745
2022-02-06 04:52:18,879
2022-02-06 05:52:18,1147
2022-02-06 06:52:18,915
2022-02-06 07:52:18,1099
2022-02-06 08:52:18,1227
2022-02-06 09:52:18,1429
2022-02-06 10:52:18,1190
2022-02-06 11:52:18,1367
2022-02-06 12:52:18,1230
2022-02-06 13:52:18,1202
2022-02-06 14:52:18,1657
2022-02-06 15:52:18,1988
2022-02-06 16:52:18,1744
2022-02-06 17:52:18,1870
2022-02-06 18:52:18,1822
2022-02-06 19:52:18,1648
2022-02-06 20:52:18,1293
2022-02-06 21:52:18,1575
2022-02-06 22:52:18,1130
2022-02-06 23:52:18,1182
2022-02-07 00:52:18,922
2022-02-07 01:52:18,889
2022-02-07 02:52:18,1181
2022-02-07 03:52:18,953
2022-02-07 04:52:18,1247
2022-02-07 05:52:18,1398
2022-02-07 06:52:18,1905
2022-02-07 07:52:18,1791
2022-02-07 08:52:18,2261
2022-02-07 09:52:18,2042
2022-02-07 10:52:18,1711
2022-02-07 11:52:18,1768
2022-02-07 12:52:18,1906
2022-02-07 13:52:18,1985
2022-02-07 14:52:18,2477
2022-02-07 15:52:18,3188
2022-02-07 16:52:18,3178
2022-02-07 17:52:18,2763
2022-02-07 18:52:18,2378
2022-02-07 19:52:18,2674
2022-02-07 20:52:18,2036
