Time (Hour),Load (W)
2022-01-27 22:52:20,620
2022-01-27 23:52:20,552
2022-01-28 00:52:20,468
2022-01-28 01:52:20,495
2022-01-28 02:52:20,420
2022-01-28 03:52:20,477
2022-01-28 04:52:20,698
2022-01-28 05:52:20,742
2022-01-28 06:52:20,957
2022-01-28 07:52:20,874
2022-01-28 08:52:20,971
2022-01-28 09:52:20,1061
2022-01-28 10:52:20,837
2022-01-28 11:52:20,937
2022-01-28 12:52:20,874
2022-01-28 13:52:20,765
2022-01-28 14:52:20,1009
2022-01-28 15:52:20,1461
2022-01-28 16:52:20,1266
2022-01-28 17:52:20,1237
2022-01-28 18:52:20,1319
2022-01-28 19:52:20,995
2022-01-28 20:52:20,883
2022-01-28 21:52:20,713
2022-01-28 22:52:20,661
2022-01-28 23:52:20,519
2022-01-29 00:52:20,572
2022-01-29 01:52:20,565
2022-01-29 02:52:20,404
2022-01-29 03:52:20,489
2022-01-29 04:52:20,688
2022-01-29 05:52:20,798
2022-01-29 06:52:20,612
2022-01-29 07:52:20,702
2022-01-29 08:52:20,889
2022-01-29 09:52:20,917
2022-01-29 10:52:20,959
2022-01-29 11:52:20,877
2022-01-29 12:52:20,741
2022-01-29 13:52:20,876
2022-01-29 14:52:20,1052
2022-01-29 15:52:20,1418
2022-01-29 16:52:20,1321
2022-01-29 17:52:20,1371
2022-01-29 18:52:20,1230
2022-01-29 19:52:20,1004
2022-01-29 20:52:20,928
2022-01-29 21:52:20,734
2022-01-29 22:52:20,652
2022-01-29 23:52:20,507
2022-01-30 00:52:20,426
2022-01-30 01:52:20,540
2022-01-30 02:52:20,485
2022-01-30 03:52:20,477
2022-01-30 04:52:20,633
2022-01-30 05:52:20,615
2022-01-30 06:52:20,889
2022-01-30 07:52:20,710
2022-01-30 08:52:20,850
2022-01-30 09:52:20,978
2022-01-30 10:52:20,815
2022-01-30 11:52:20,989
2022-01-30 12:52:20,875
2022-01-30 13:52:20,765
2022-01-30 14:52:20,1054
2022-01-30 15:52:20,1444
2022-01-30 16:52:20,1404
2022-01-30 17:52:20,1412
2022-01-30 18:52:20,1178
2022-01-30 19:52:20,940
2022-01-30 20:52:20,956
2022-01-30 21:52:20,1084
2022-01-30 22:52:20,1019
2022-01-30 23:52:20,957
2022-01-31 00:52:20,686
2022-01-31 01:52:20,813
2022-01-31 02:52:20,743
2022-01-31 03:52:20,845
2022-01-31 04:52:20,860
2022-01-31 05:52:20,1102
2022-01-31 06:52:20,969
2022-01-31 07:52:20,1260
2022-01-31 08:52:20,1407
2022-01-31 09:52:20,1387
2022-01-31 10:52:20,1494
2022-01-31 11:52:20,1535
2022-01-31 12:52:20,1298
2022-01-31 13:52:20,1464
2022-01-31 14:52:20,1675
2022-01-31 15:52:20,2268
2022-01-31 16:52:20,1948
2022-01-31 17:52:20,2201
2022-01-31 18:52:20,1704
2022-01-31 19:52:20,1691
2022-01-31 20:52:20,1444
2022-01-31 21:52:20,940
2022-01-31 22:52:20,919
2022-01-31 23:52:20,822
2022-02-01 00:52:20,744
2022-02-01 01:52:20,679
2022-02-01 02:52:20,622
2022-02-01 03:52:20,712
2022-02-01 04:52:20,910
2022-02-01 05:52:20,901
2022-02-01 06:52:20,1168
2022-02-01 07:52:20,1183
2022-02-01 08:52:20,1334
2022-02-01 09:52:20,1531
2022-02-01 10:52:20,1443
2022-02-01 11:52:20,1308
2022-02-01 12:52:20,1069
2022-02-01 13:52:20,1390
2022-02-01 14:52:20,1770
2022-02-01 15:52:20,2173
2022-02-01 16:52:20,2094
2022-02-01 17:52:20,1762
2022-02-01 18:52:20,1580
2022-02-01 19:52:20,1601
2022-02-01 20:52:20,1285
2022-02-01 21:52:20,633
2022-02-01 22:52:20,631
2022-02-01 23:52:20,617
2022-02-02 00:52:20,502
2022-02-02 01:52:20,486
2022-02-02 02:52:20,524
2022-02-02 03:52:20,498
2022-02-02 04:52:20,561
2022-02-02 05:52:20,765
2022-02-02 06:52:20,869
2022-02-02 07:52:20,738
2022-02-02 08:52:20,1033
2022-02-02 09:52:20,905
2022-02-02 10:52:20,813
2022-02-02 11:52:20,1008
2022-02-02 12:52:20,793
2022-02-02 13:52:20,848
2022-02-02 14:52:20,1027
2022-02-02 15:52:20,1408
2022-02-02 16:52:20,1308
2022-02-02 17:52:20,1431
2022-02-02 18:52:20,1156
2022-02-02 19:52:20,1002
2022-02-02 20:52:20,880
2022-02-02 21:52:20,676
2022-02-02 22:52:20,546
2022-02-02 23:52:20,553
2022-02-03 00:52:20,481
2022-02-03 01:52:20,566
2022-02-03 02:52:20,494
2022-02-03 03:52:20,438
2022-02-03 04:52:20,555
2022-02-03 05:52:20,739
2022-02-03 06:52:20,773
2022-02-03 07:52:20,737
2022-02-03 08:52:20,1006
2022-02-03 09:52:20,840
2022-02-03 10:52:20,848
2022-02-03 11:52:20,866
2022-02-03 12:52:20,816
2022-02-03 13:52:20,901
2022-02-03 14:52:20,1140
2022-02-03 15:52:20,1477
2022-02-03 16:52:20,1390
2022-02-03 17:52:20,1185
2022-02-03 18:52:20,1066
2022-02-03 19:52:20,1102
2022-02-03 20:52:20,1021
2022-02-03 21:52:20,596
2022-02-03 22:52:20,646
2022-02-03 23:52:20,499
2022-02-04 00:52:20,444
2022-02-04 01:52:20,426
2022-02-04 02:52:20,516
2022-02-04 03:52:20,485
2022-02-04 04:52:20,580
2022-02-04 05:52:20,763
2022-02-04 06:52:20,663
2022-02-04 07:52:20,743
2022-02-04 08:52:20,762
2022-02-04 09:52:20,913
2022-02-04 10:52:20,1034
2022-02-04 11:52:20,956
2022-02-04 12:52:20,945
2022-02-04 13:52:20,872
2022-02-04 14:52:20,1072
2022-02-04 15:52:20,1441
2022-02-04 16:52:20,1294
2022-02-04 17:52:20,1385
2022-02-04 18:52:20,1329
2022-02-04 19:52:20,919
2022-02-04 20:52:20,929
2022-02-04 21:52:20,568
2022-02-04 22:52:20,544
2022-02-04 23:52:20,457
2022-02-05 00:52:20,492
2022-02-05 01:52:20,485
2022-02-05 02:52:20,517
2022-02-05 03:52:20,438
2022-02-05 04:52:20,614
2022-02-05 05:52:20,728
2022-02-05 06:52:20,656
2022-02-05 07:52:20,991
2022-02-05 08:52:20,944
2022-02-05 09:52:20,905
2022-02-05 10:52:20,980
2022-02-05 11:52:20,844
2022-02-05 12:52:20,834
2022-02-05 13:52:20,808
2022-02-05 14:52:20,1208
2022-02-05 15:52:20,1401
2022-02-05 16:52:20,1452
2022-02-05 17:52:20,1247
2022-02-05 18:52:20,1074
2022-02-05 19:52:20,1196
2022-02-05 20:52:20,1045
2022-02-05 21:52:20,642
2022-02-05 22:52:20,612
2022-02-05 23:52:20,581
2022-02-06 00:52:20,531
2022-02-06 01:52:20,470
2022-02-06 02:52:20,419
2022-02-06 03:52:20,449
2022-02-06 04:52:20,622
2022-02-06 05:52:20,684
2022-02-06 06:52:20,692
2022-02-06 07:52:20,844
2022-02-06 08:52:20,906
2022-02-06 09:52:20,1054
2022-02-06 10:52:20,861
2022-02-06 11:52:20,875
2022-02-06 12:52:20,912
2022-02-06 13:52:20,888
2022-02-06 14:52:20,1194
2022-02-06 15:52:20,1410
2022-02-06 16:52:20,1424
2022-02-06 17:52:20,1419
2022-02-06 18:52:20,1181
2022-02-06 19:52:20,1097
2022-02-06 20:52:20,949
2022-02-06 21:52:20,891
2022-02-06 22:52:20,795
2022-02-06 23:52:20,716
2022-02-07 00:52:20,634
2022-02-07 01:52:20,616
2022-02-07 02:52:20,527
2022-02-07 03:52:20,672
2022-02-07 04:52:20,849
2022-02-07 05:52:20,789
2022-02-07 06:52:20,853
2022-02-07 07:52:20,1266
2022-02-07 08:52:20,1266
2022-02-07 09:52:20,1020
2022-02-07 10:52:20,1039
2022-02-07 11:52:20,1204
2022-02-07 12:52:20,1138
2022-02-07 13:52:20,1031
2022-02-07 14:52:20,1383
2022-02-07 15:52:20,1801
2022-02-07 16:52:20,1648
2022-02-07 17:52:20,1592
2022-02-07 18:52:20,1337
2022-02-07 19:52:20,1551
2022-02-07 20:52:20,1304
