Time (Hour),Load (W)
2022-01-29 12:52:21,933
2022-01-29 13:52:21,1074
2022-01-29 14:52:21,1328
2022-01-29 15:52:21,1780
2022-01-29 16:52:21,1666
2022-01-29 17:52:21,1790
2022-01-29 18:52:21,1629
2022-01-29 19:52:21,1284
2022-01-29 20:52:21,1255
2022-01-29 21:52:21,967
2022-01-29 22:52:21,812
2022-01-29 23:52:21,744
2022-01-30 00:52:21,563
2022-01-30 01:52:21,645
2022-01-30 02:52:21,543
2022-01-30 03:52:21,632
2022-01-30 04:52:21,854
2022-01-30 05:52:21,815
2022-01-30 06:52:21,949
2022-01-30 07:52:21,1154
2022-01-30 08:52:21,1244
2022-01-30 09:52:21,1074
2022-01-30 10:52:21,1208
2022-01-30 11:52:21,1031
2022-01-30 12:52:21,1225
2022-01-30 13:52:21,1202
2022-01-30 14:52:21,1345
2022-01-30 15:52:21,1865
2022-01-30 16:52:21,1765
2022-01-30 17:52:21,1710
2022-01-30 18:52:21,1643
2022-01-30 19:52:21,1305
2022-01-30 20:52:21,962
2022-01-30 21:52:21,980
2022-01-30 22:52:21,941
2022-01-30 23:52:21,820
2022-01-31 00:52:21,768
2022-01-31 01:52:21,726
2022-01-31 02:52:21,809
2022-01-31 03:52:21,702
2022-01-31 04:52:21,1101
2022-01-31 05:52:21,1179
2022-01-31 06:52:21,1360
2022-01-31 07:52:21,1506
2022-01-31 08:52:21,1482
2022-01-31 09:52:21,1625
2022-01-31 10:52:21,1259
2022-01-31 11:52:21,1279
2022-01-31 12:52:21,1395
2022-01-31 13:52:21,1531
2022-01-31 14:52:21,1728
2022-01-31 15:52:21,2260
2022-01-31 16:52:21,2004
2022-01-31 17:52:21,1821
2022-01-31 18:52:21,1663
2022-01-31 19:52:21,1900
2022-01-31 20:52:21,1124
2022-01-31 21:52:21,1199
2022-01-31 22:52:21,1107
2022-01-31 23:52:21,960
2022-02-01 00:52:21,1082
2022-02-01 01:52:21,795
2022-02-01 02:52:21,886
2022-02-01 03:52:21,1030
2022-02-01 04:52:21,1363
2022-02-01 05:52:21,1268
2022-02-01 06:52:21,1334
2022-02-01 07:52:21,1779
2022-02-01 08:52:21,1587
2022-02-01 09:52:21,1869
2022-02-01 10:52:21,1701
2022-02-01 11:52:21,1882
2022-02-01 12:52:21,1648
2022-02-01 13:52:21,1655
2022-02-01 14:52:21,2087
2022-02-01 15:52:21,2709
2022-02-01 16:52:21,2687
2022-02-01 17:52:21,2226
2022-02-01 18:52:21,2213
2022-02-01 19:52:21,2325
2022-02-01 20:52:21,1884
2022-02-01 21:52:21,982
2022-02-01 22:52:21,738
2022-02-01 23:52:21,635
2022-02-02 00:52:21,542
2022-02-02 01:52:21,580
2022-02-02 02:52:21,528
2022-02-02 03:52:21,566
2022-02-02 04:52:21,812
2022-02-02 05:52:21,934
2022-02-02 06:52:21,933
2022-02-02 07:52:21,1170
2022-02-02 08:52:21,1315
2022-02-02 09:52:21,1137
2022-02-02 10:52:21,1238
2022-02-02 11:52:21,1031
2022-02-02 12:52:21,1186
2022-02-02 13:52:21,976
2022-02-02 14:52:21,1400
2022-02-02 15:52:21,1773
2022-02-02 16:52:21,1824
2022-02-02 17:52:21,1673
2022-02-02 18:52:21,1530
2022-02-02 19:52:21,1434
2022-02-02 20:52:21,1315
2022-02-02 21:52:21,898
2022-02-02 22:52:21,700
2022-02-02 23:52:21,753
2022-02-03 00:52:21,737
2022-02-03 01:52:21,715
2022-02-03 02:52:21,546
2022-02-03 03:52:21,663
2022-02-03 04:52:21,722
2022-02-03 05:52:21,754
2022-02-03 06:52:21,907
2022-02-03 07:52:21,961
2022-02-03 08:52:21,1033
2022-02-03 09:52:21,1016
2022-02-03 10:52:21,1313
2022-02-03 11:52:21,1249
2022-02-03 12:52:21,1023
2022-02-03 13:52:21,1181
2022-02-03 14:52:21,1278
2022-02-03 15:52:21,1834
2022-02-03 16:52:21,1619
2022-02-03 17:52:21,1765
2022-02-03 18:52:21,1636
2022-02-03 19:52:21,1330
2022-02-03 20:52:21,1159
2022-02-03 21:52:21,734
2022-02-03 22:52:21,700
2022-02-03 23:52:21,782
2022-02-04 00:52:21,556
2022-02-04 01:52:21,669
2022-02-04 02:52:21,596
2022-02-04 03:52:21,643
2022-02-04 04:52:21,828
2022-02-04 05:52:21,886
2022-02-04 06:52:21,820
2022-02-04 07:52:21,869
2022-02-04 08:52:21,976
2022-02-04 09:52:21,1093
2022-02-04 10:52:21,1163
2022-02-04 11:52:21,1152
2022-02-04 12:52:21,1122
2022-02-04 13:52:21,1200
2022-02-04 14:52:21,1471
2022-02-04 15:52:21,1839
2022-02-04 16:52:21,1570
2022-02-04 17:52:21,1626
2022-02-04 18:52:21,1644
2022-02-04 19:52:21,1538
2022-02-04 20:52:21,1090
2022-02-04 21:52:21,935
2022-02-04 22:52:21,684
2022-02-04 23:52:21,783
2022-02-05 00:52:21,559
2022-02-05 01:52:21,710
2022-02-05 02:52:21,550
2022-02-05 03:52:21,632
2022-02-05 04:52:21,847
2022-02-05 05:52:21,818
2022-02-05 06:52:21,1157
2022-02-05 07:52:21,1162
2022-02-05 08:52:21,1079
2022-02-05 09:52:21,1289
2022-02-05 10:52:21,1017
2022-02-05 11:52:21,1157
2022-02-05 12:52:21,976
2022-02-05 13:52:21,1046
2022-02-05 14:52:21,1352
2022-02-05 15:52:21,1827
2022-02-05 16:52:21,1656
2022-02-05 17:52:21,1459
2022-02-05 18:52:21,1346
2022-02-05 19:52:21,1572
2022-02-05 20:52:21,968
2022-02-05 21:52:21,856
2022-02-05 22:52:21,675
2022-02-05 23:52:21,743
2022-02-06 00:52:21,539
2022-02-06 01:52:21,675
2022-02-06 02:52:21,688
2022-02-06 03:52:21,551
2022-02-06 04:52:21,772
2022-02-06 05:52:21,910
2022-02-06 06:52:21,921
2022-02-06 07:52:21,891
2022-02-06 08:52:21,977
2022-02-06 09:52:21,1150
2022-02-06 10:52:21,1098
2022-02-06 11:52:21,1152
2022-02-06 12:52:21,1208
2022-02-06 13:52:21,1167
2022-02-06 14:52:21,1464
2022-02-06 15:52:21,1768
2022-02-06 16:52:21,1738
2022-02-06 17:52:21,1437
2022-02-06 18:52:21,1465
2022-02-06 19:52:21,1401
2022-02-06 20:52:21,1184
2022-02-06 21:52:21,1023
2022-02-06 22:52:21,887
2022-02-06 23:52:21,989
2022-02-07 00:52:21,855
2022-02-07 01:52:21,890
2022-02-07 02:52:21,896
2022-02-07 03:52:21,904
2022-02-07 04:52:21,1135
2022-02-07 05:52:21,1097
2022-02-07 06:52:21,1300
2022-02-07 07:52:21,1505
2022-02-07 08:52:21,1456
2022-02-07 09:52:21,1748
2022-02-07 10:52:21,1490
2022-02-07 11:52:21,1399
2022-02-07 12:52:21,1348
2022-02-07 13:52:21,1551
2022-02-07 14:52:21,2014
2022-02-07 15:52:21,2486
2022-02-07 16:52:21,2172
2022-02-07 17:52:21,2112
2022-02-07 18:52:21,1968
2022-02-07 19:52:21,1789
2022-02-07 20:52:21,1237
