Time (Hour),Load (W)
2022-01-29 06:52:20,1372
2022-01-29 07:52:20,1161
2022-01-29 08:52:20,1509
2022-01-29 09:52:20,1632
2022-01-29 10:52:20,1488
2022-01-29 11:52:20,1533
2022-01-29 12:52:20,1217
2022-01-29 13:52:20,1658
2022-01-29 14:52:20,1993
2022-01-29 15:52:20,2357
2022-01-29 16:52:20,2323
2022-01-29 17:52:20,2077
2022-01-29 18:52:20,2056
2022-01-29 19:52:20,1733
2022-01-29 20:52:20,1305
2022-01-29 21:52:20,944
2022-01-29 22:52:20,1062
2022-01-29 23:52:20,1036
2022-01-30 00:52:20,922
2022-01-30 01:52:20,896
2022-01-30 02:52:20,679
2022-01-30 03:52:20,889
2022-01-30 04:52:20,989
2022-01-30 05:52:20,1106
2022-01-30 06:52:20,1214
2022-01-30 07:52:20,1402
2022-01-30 08:52:20,1390
2022-01-30 09:52:20,1393
2022-01-30 10:52:20,1580
2022-01-30 11:52:20,1403
2022-01-30 12:52:20,1260
2022-01-30 13:52:20,1541
2022-01-30 14:52:20,2010
2022-01-30 15:52:20,2417
2022-01-30 16:52:20,2357
2022-01-30 17:52:20,1918
2022-01-30 18:52:20,1789
2022-01-30 19:52:20,1967
2022-01-30 20:52:20,1353
2022-01-30 21:52:20,1835
2022-01-30 22:52:20,1367
2022-01-30 23:52:20,1192
2022-01-31 00:52:20,1332
2022-01-31 01:52:20,1415
2022-01-31 02:52:20,1090
2022-01-31 03:52:20,1177
2022-01-31 04:52:20,1516
2022-01-31 05:52:20,1894
2022-01-31 06:52:20,2288
2022-01-31 07:52:20,2637
2022-01-31 08:52:20,2171
2022-01-31 09:52:20,2589
2022-01-31 10:52:20,2465
2022-01-31 11:52:20,2342
2022-01-31 12:52:20,2203
2022-01-31 13:52:20,2164
2022-01-31 14:52:20,2983
2022-01-31 15:52:20,3632
2022-01-31 16:52:20,3735
2022-01-31 17:52:20,3501
2022-01-31 18:52:20,3117
2022-01-31 19:52:20,2581
2022-01-31 20:52:20,2210
2022-01-31 21:52:20,1353
2022-01-31 22:52:20,1450
2022-01-31 23:52:20,1166
2022-02-01 00:52:20,1317
2022-02-01 01:52:20,1261
2022-02-01 02:52:20,892
2022-02-01 03:52:20,1174
2022-02-01 04:52:20,1537
2022-02-01 05:52:20,1595
2022-02-01 06:52:20,2042
2022-02-01 07:52:20,1976
2022-02-01 08:52:20,2106
2022-02-01 09:52:20,2179
2022-02-01 10:52:20,2220
2022-02-01 11:52:20,2090
2022-02-01 12:52:20,2018
2022-02-01 13:52:20,2112
2022-02-01 14:52:20,2408
2022-02-01 15:52:20,3338
2022-02-01 16:52:20,3336
2022-02-01 17:52:20,3238
2022-02-01 18:52:20,3058
2022-02-01 19:52:20,2131
2022-02-01 20:52:20,1759
2022-02-01 21:52:20,1134
2022-02-01 22:52:20,1072
2022-02-01 23:52:20,1036
2022-02-02 00:52:20,960
2022-02-02 01:52:20,738
2022-02-02 02:52:20,849
2022-02-02 03:52:20,728
2022-02-02 04:52:20,1052
2022-02-02 05:52:20,1244
2022-02-02 06:52:20,1429
2022-02-02 07:52:20,1722
2022-02-02 08:52:20,1541
2022-02-02 09:52:20,1748
2022-02-02 10:52:20,1509
2022-02-02 11:52:20,1390
2022-02-02 12:52:20,1415
2022-02-02 13:52:20,1284
2022-02-02 14:52:20,1864
2022-02-02 15:52:20,2391
2022-02-02 16:52:20,2226
2022-02-02 17:52:20,1942
2022-02-02 18:52:20,1921
2022-02-02 19:52:20,1706
2022-02-02 20:52:20,1400
2022-02-02 21:52:20,1001
2022-02-02 22:52:20,980
2022-02-02 23:52:20,874
2022-02-03 00:52:20,692
2022-02-03 01:52:20,766
2022-02-03 02:52:20,844
2022-02-03 03:52:20,846
2022-02-03 04:52:20,1023
2022-02-03 05:52:20,1178
2022-02-03 06:52:20,1431
2022-02-03 07:52:20,1136
2022-02-03 08:52:20,1396
2022-02-03 09:52:20,1458
2022-02-03 10:52:20,1498
2022-02-03 11:52:20,1669
2022-02-03 12:52:20,1333
2022-02-03 13:52:20,1611
2022-02-03 14:52:20,1893
2022-02-03 15:52:20,2447
2022-02-03 16:52:20,2191
2022-02-03 17:52:20,1939
2022-02-03 18:52:20,1938
2022-02-03 19:52:20,1992
2022-02-03 20:52:20,1690
2022-02-03 21:52:20,1010
2022-02-03 22:52:20,921
2022-02-03 23:52:20,1002
2022-02-04 00:52:20,719
2022-02-04 01:52:20,711
2022-02-04 02:52:20,850
2022-02-04 03:52:20,871
2022-02-04 04:52:20,1095
2022-02-04 05:52:20,1203
2022-02-04 06:52:20,1240
2022-02-04 07:52:20,1403
2022-02-04 08:52:20,1361
2022-02-04 09:52:20,1692
2022-02-04 10:52:20,1365
2022-02-04 11:52:20,1422
2022-02-04 12:52:20,1330
2022-02-04 13:52:20,1332
2022-02-04 14:52:20,1798
2022-02-04 15:52:20,2364
2022-02-04 16:52:20,2191
2022-02-04 17:52:20,2307
2022-02-04 18:52:20,2113
2022-02-04 19:52:20,2074
2022-02-04 20:52:20,1297
2022-02-04 21:52:20,1043
2022-02-04 22:52:20,1095
2022-02-04 23:52:20,1022
2022-02-05 00:52:20,961
2022-02-05 01:52:20,783
2022-02-05 02:52:20,682
2022-02-05 03:52:20,720
2022-02-05 04:52:20,943
2022-02-05 05:52:20,1074
2022-02-05 06:52:20,1419
2022-02-05 07:52:20,1617
2022-02-05 08:52:20,1605
2022-02-05 09:52:20,1529
2022-02-05 10:52:20,1630
2022-02-05 11:52:20,1402
2022-02-05 12:52:20,1325
2022-02-05 13:52:20,1498
2022-02-05 14:52:20,1858
2022-02-05 15:52:20,2359
2022-02-05 16:52:20,2165
2022-02-05 17:52:20,1983
2022-02-05 18:52:20,2179
2022-02-05 19:52:20,1871
2022-02-05 20:52:20,1413
2022-02-05 21:52:20,1209
2022-02-05 22:52:20,1049
2022-02-05 23:52:20,1014
2022-02-06 00:52:20,805
2022-02-06 01:52:20,876
2022-02-06 02:52:20,898
2022-02-06 03:52:20,908
2022-02-06 04:52:20,961
2022-02-06 05:52:20,1157
2022-02-06 06:52:20,1348
2022-02-06 07:52:20,1574
2022-02-06 08:52:20,1400
2022-02-06 09:52:20,1399
2022-02-06 10:52:20,1657
2022-02-06 11:52:20,1409
2022-02-06 12:52:20,1201
2022-02-06 13:52:20,1371
2022-02-06 14:52:20,1849
2022-02-06 15:52:20,2458
2022-02-06 16:52:20,2209
2022-02-06 17:52:20,2057
2022-02-06 18:52:20,2190
2022-02-06 19:52:20,1895
2022-02-06 20:52:20,1752
2022-02-06 21:52:20,1644
2022-02-06 22:52:20,1159
2022-02-06 23:52:20,1018
2022-02-07 00:52:20,1071
2022-02-07 01:52:20,1092
2022-02-07 02:52:20,1063
2022-02-07 03:52:20,1016
2022-02-07 04:52:20,1381
2022-02-07 05:52:20,1720
2022-02-07 06:52:20,1455
2022-02-07 07:52:20,1784
2022-02-07 08:52:20,1989
2022-02-07 09:52:20,1772
2022-02-07 10:52:20,2143
2022-02-07 11:52:20,1648
2022-02-07 12:52:20,1820
2022-02-07 13:52:20,1692
2022-02-07 14:52:20,2193
2022-02-07 15:52:20,3068
2022-02-07 16:52:20,2700
2022-02-07 17:52:20,2622
2022-02-07 18:52:20,2841
2022-02-07 19:52:20,2326
2022-02-07 20:52:20,1599
