Time (Hour),Load (W)
2022-01-30 02:52:18,391
2022-01-30 03:52:18,450
2022-01-30 04:52:18,517
2022-01-30 05:52:18,535
2022-01-30 06:52:18,827
2022-01-30 07:52:18,796
2022-01-30 08:52:18,864
2022-01-30 09:52:18,754
2022-01-30 10:52:18,737
2022-01-30 11:52:18,773
2022-01-30 12:52:18,684
2022-01-30 13:52:18,698
2022-01-30 14:52:18,980
2022-01-30 15:52:18,1232
2022-01-30 16:52:18,1093
2022-01-30 17:52:18,1229
2022-01-30 18:52:18,906
2022-01-30 19:52:18,906
2022-01-30 20:52:18,648
2022-01-30 21:52:18,654
2022-01-30 22:52:18,615
2022-01-30 23:52:18,575
2022-01-31 00:52:18,585
2022-01-31 01:52:18,420
2022-01-31 02:52:18,498
2022-01-31 03:52:18,479
2022-01-31 04:52:18,748
2022-01-31 05:52:18,616
2022-01-31 06:52:18,793
2022-01-31 07:52:18,945
2022-01-31 08:52:18,840
2022-01-31 09:52:18,879
2022-01-31 10:52:18,1013
2022-01-31 11:52:18,1000
2022-01-31 12:52:18,1028
2022-01-31 13:52:18,1020
2022-01-31 14:52:18,1075
2022-01-31 15:52:18,1478
2022-01-31 16:52:18,1339
2022-01-31 17:52:18,1492
2022-01-31 18:52:18,1240
2022-01-31 19:52:18,1052
2022-01-31 20:52:18,939
2022-01-31 21:52:18,817
2022-01-31 22:52:18,787
2022-01-31 23:52:18,672
2022-02-01 00:52:18,567
2022-02-01 01:52:18,650
2022-02-01 02:52:18,655
2022-02-01 03:52:18,641
2022-02-01 04:52:18,823
2022-02-01 05:52:18,972
2022-02-01 06:52:18,875
2022-02-01 07:52:18,1075
2022-02-01 08:52:18,1220
2022-02-01 09:52:18,1145
2022-02-01 10:52:18,1090
2022-02-01 11:52:18,950
2022-02-01 12:52:18,1090
2022-02-01 13:52:18,959
2022-02-01 14:52:18,1343
2022-02-01 15:52:18,1749
2022-02-01 16:52:18,1702
2022-02-01 17:52:18,1504
2022-02-01 18:52:18,1288
2022-02-01 19:52:18,1294
2022-02-01 20:52:18,1214
2022-02-01 21:52:18,526
2022-02-01 22:52:18,517
2022-02-01 23:52:18,404
2022-02-02 00:52:18,370
2022-02-02 01:52:18,473
2022-02-02 02:52:18,385
2022-02-02 03:52:18,412
2022-02-02 04:52:18,577
2022-02-02 05:52:18,594
2022-02-02 06:52:18,795
2022-02-02 07:52:18,887
2022-02-02 08:52:18,853
2022-02-02 09:52:18,835
2022-02-02 10:52:18,753
2022-02-02 11:52:18,853
2022-02-02 12:52:18,834
2022-02-02 13:52:18,703
2022-02-02 14:52:18,1019
2022-02-02 15:52:18,1241
2022-02-02 16:52:18,1230
2022-02-02 17:52:18,1182
2022-02-02 18:52:18,1095
2022-02-02 19:52:18,837
2022-02-02 20:52:18,854
2022-02-02 21:52:18,538
2022-02-02 22:52:18,501
2022-02-02 23:52:18,400
2022-02-03 00:52:18,521
2022-02-03 01:52:18,358
2022-02-03 02:52:18,398
2022-02-03 03:52:18,384
2022-02-03 04:52:18,568
2022-02-03 05:52:18,681
2022-02-03 06:52:18,753
2022-02-03 07:52:18,655
2022-02-03 08:52:18,728
2022-02-03 09:52:18,811
2022-02-03 10:52:18,871
2022-02-03 11:52:18,856
2022-02-03 12:52:18,804
2022-02-03 13:52:18,751
2022-02-03 14:52:18,1033
2022-02-03 15:52:18,1228
2022-02-03 16:52:18,1249
2022-02-03 17:52:18,1182
2022-02-03 18:52:18,1007
2022-02-03 19:52:18,898
2022-02-03 20:52:18,905
2022-02-03 21:52:18,635
2022-02-03 22:52:18,566
2022-02-03 23:52:18,516
2022-02-04 00:52:18,454
2022-02-04 01:52:18,353
2022-02-04 02:52:18,341
2022-02-04 03:52:18,393
2022-02-04 04:52:18,513
2022-02-04 05:52:18,584
2022-02-04 06:52:18,632
2022-02-04 07:52:18,882
2022-02-04 08:52:18,763
2022-02-04 09:52:18,932
2022-02-04 10:52:18,787
2022-02-04 11:52:18,860
2022-02-04 12:52:18,777
2022-02-04 13:52:18,788
2022-02-04 14:52:18,1008
2022-02-04 15:52:18,1230
2022-02-04 16:52:18,1125
2022-02-04 17:52:18,1093
2022-02-04 18:52:18,1052
2022-02-04 19:52:18,994
2022-02-04 20:52:18,923
2022-02-04 21:52:18,576
2022-02-04 22:52:18,457
2022-02-04 23:52:18,485
2022-02-05 00:52:18,417
2022-02-05 01:52:18,423
2022-02-05 02:52:18,344
2022-02-05 03:52:18,383
2022-02-05 04:52:18,629
2022-02-05 05:52:18,518
2022-02-05 06:52:18,823
2022-02-05 07:52:18,886
2022-02-05 08:52:18,768
2022-02-05 09:52:18,787
2022-02-05 10:52:18,808
2022-02-05 11:52:18,785
2022-02-05 12:52:18,707
2022-02-05 13:52:18,792
2022-02-05 14:52:18,926
2022-02-05 15:52:18,1242
2022-02-05 16:52:18,1104
2022-02-05 17:52:18,1233
2022-02-05 18:52:18,887
2022-02-05 19:52:18,1032
2022-02-05 20:52:18,905
2022-02-05 21:52:18,532
2022-02-05 22:52:18,463
2022-02-05 23:52:18,514
2022-02-06 00:52:18,370
2022-02-06 01:52:18,456
2022-02-06 02:52:18,458
2022-02-06 03:52:18,394
2022-02-06 04:52:18,615
2022-02-06 05:52:18,709
2022-02-06 06:52:18,657
2022-02-06 07:52:18,676
2022-02-06 08:52:18,913
2022-02-06 09:52:18,841
2022-02-06 10:52:18,754
2022-02-06 11:52:18,838
2022-02-06 12:52:18,857
2022-02-06 13:52:18,736
2022-02-06 14:52:18,920
2022-02-06 15:52:18,1285
2022-02-06 16:52:18,1112
2022-02-06 17:52:18,1206
2022-02-06 18:52:18,956
2022-02-06 19:52:18,867
2022-02-06 20:52:18,828
2022-02-06 21:52:18,835
2022-02-06 22:52:18,635
2022-02-06 23:52:18,621
2022-02-07 00:52:18,568
2022-02-07 01:52:18,527
2022-02-07 02:52:18,605
2022-02-07 03:52:18,657
2022-02-07 04:52:18,795
2022-02-07 05:52:18,989
2022-02-07 06:52:18,781
2022-02-07 07:52:18,1183
2022-02-07 08:52:18,1261
2022-02-07 09:52:18,1176
2022-02-07 10:52:18,1146
2022-02-07 11:52:18,1224
2022-02-07 12:52:18,961
2022-02-07 13:52:18,987
2022-02-07 14:52:18,1257
2022-02-07 15:52:18,1729
2022-02-07 16:52:18,1628
2022-02-07 17:52:18,1640
2022-02-07 18:52:18,1458
2022-02-07 19:52:18,1400
2022-02-07 20:52:18,1062
