Time (Hour),Load (W)
2022-02-03 05:52:19,1040
2022-02-03 06:52:19,1300
2022-02-03 07:52:19,1499
2022-02-03 08:52:19,1373
2022-02-03 09:52:19,1340
2022-02-03 10:52:19,1372
2022-02-03 11:52:19,1395
2022-02-03 12:52:19,1422
2022-02-03 13:52:19,1464
2022-02-03 14:52:19,1843
2022-02-03 15:52:19,2259
2022-02-03 16:52:19,2025
2022-02-03 17:52:19,2008
2022-02-03 18:52:19,1575
2022-02-03 19:52:19,1575
2022-02-03 20:52:19,1492
2022-02-03 21:52:19,1108
2022-02-03 22:52:19,889
2022-02-03 23:52:19,767
2022-02-04 00:52:19,828
2022-02-04 01:52:19,792
2022-02-04 02:52:19,600
2022-02-04 03:52:19,760
2022-02-04 04:52:19,816
2022-02-04 05:52:19,1044
2022-02-04 06:52:19,1450
2022-02-04 07:52:19,1093
2022-02-04 08:52:19,1606
2022-02-04 09:52:19,1559
2022-02-04 10:52:19,1391
2022-02-04 11:52:19,1302
2022-02-04 12:52:19,1227
2022-02-04 13:52:19,1201
2022-02-04 14:52:19,1843
2022-02-04 15:52:19,2151
2022-02-04 16:52:19,2235
2022-02-04 17:52:19,1852
2022-02-04 18:52:19,1752
2022-02-04 19:52:19,1420
2022-02-04 20:52:19,1125
2022-02-04 21:52:19,1125
2022-02-04 22:52:19,1017
2022-02-04 23:52:19,934
2022-02-05 00:52:19,819
2022-02-05 01:52:19,655
2022-02-05 02:52:19,679
2022-02-05 03:52:19,776
2022-02-05 04:52:19,983
2022-02-05 05:52:19,1100
2022-02-05 06:52:19,1331
2022-02-05 07:52:19,1190
2022-02-05 08:52:19,1395
2022-02-05 09:52:19,1600
2022-02-05 10:52:19,1468
2022-02-05 11:52:19,1429
2022-02-05 12:52:19,1387
2022-02-05 13:52:19,1304
2022-02-05 14:52:19,1592
2022-02-05 15:52:19,2161
2022-02-05 16:52:19,1967
2022-02-05 17:52:19,1925
2022-02-05 18:52:19,1740
2022-02-05 19:52:19,1544
2022-02-05 20:52:19,1163
2022-02-05 21:52:19,1132
2022-02-05 22:52:19,818
2022-02-05 23:52:19,914
2022-02-06 00:52:19,691
2022-02-06 01:52:19,878
2022-02-06 02:52:19,749
2022-02-06 03:52:19,794
2022-02-06 04:52:19,962
2022-02-06 05:52:19,1178
2022-02-06 06:52:19,1292
2022-02-06 07:52:19,1214
2022-02-06 08:52:19,1169
2022-02-06 09:52:19,1570
2022-02-06 10:52:19,1315
2022-02-06 11:52:19,1505
2022-02-06 12:52:19,1338
2022-02-06 13:52:19,1449
2022-02-06 14:52:19,1666
2022-02-06 15:52:19,2239
2022-02-06 16:52:19,2141
2022-02-06 17:52:19,2172
2022-02-06 18:52:19,2056
2022-02-06 19:52:19,1741
2022-02-06 20:52:19,1601
2022-02-06 21:52:19,1577
2022-02-06 22:52:19,1446
2022-02-06 23:52:19,1115
2022-02-07 00:52:19,1378
2022-02-07 01:52:19,920
2022-02-07 02:52:19,1032
2022-02-07 03:52:19,1225
2022-02-07 04:52:19,1615
2022-02-07 05:52:19,1429
2022-02-07 06:52:19,2198
2022-02-07 07:52:19,2129
2022-02-07 08:52:19,2348
2022-02-07 09:52:19,1871
2022-02-07 10:52:19,2165
2022-02-07 11:52:19,1996
2022-02-07 12:52:19,2193
2022-02-07 13:52:19,1846
2022-02-07 14:52:19,2784
2022-02-07 15:52:19,3281
2022-02-07 16:52:19,2906
2022-02-07 17:52:19,3330
2022-02-07 18:52:19,2877
2022-02-07 19:52:19,2795
2022-02-07 20:52:19,2034
