Time (Hour),Load (W)
2022-02-05 09:52:18,1149
2022-02-05 10:52:18,993
2022-02-05 11:52:18,992
2022-02-05 12:52:18,1082
2022-02-05 13:52:18,923
2022-02-05 14:52:18,1174
2022-02-05 15:52:18,1655
2022-02-05 16:52:18,1526
2022-02-05 17:52:18,1523
2022-02-05 18:52:18,1410
2022-02-05 19:52:18,1147
2022-02-05 20:52:18,848
2022-02-05 21:52:18,794
2022-02-05 22:52:18,695
2022-02-05 23:52:18,540
2022-02-06 00:52:18,532
2022-02-06 01:52:18,585
2022-02-06 02:52:18,459
2022-02-06 03:52:18,512
2022-02-06 04:52:18,665
2022-02-06 05:52:18,936
2022-02-06 06:52:18,891
2022-02-06 07:52:18,964
2022-02-06 08:52:18,992
2022-02-06 09:52:18,930
2022-02-06 10:52:18,907
2022-02-06 11:52:18,1032
2022-02-06 12:52:18,999
2022-02-06 13:52:18,870
2022-02-06 14:52:18,1252
2022-02-06 15:52:18,1660
2022-02-06 16:52:18,1585
2022-02-06 17:52:18,1365
2022-02-06 18:52:18,1166
2022-02-06 19:52:18,1129
2022-02-06 20:52:18,1059
2022-02-06 21:52:18,1216
2022-02-06 22:52:18,903
2022-02-06 23:52:18,952
2022-02-07 00:52:18,947
2022-02-07 01:52:18,667
2022-02-07 02:52:18,803
2022-02-07 03:52:18,860
2022-02-07 04:52:18,921
2022-02-07 05:52:18,1287
2022-02-07 06:52:18,1403
2022-02-07 07:52:18,1574
2022-02-07 08:52:18,1671
2022-02-07 09:52:18,1524
2022-02-07 10:52:18,1336
2022-02-07 11:52:18,1622
2022-02-07 12:52:18,1493
2022-02-07 13:52:18,1698
2022-02-07 14:52:18,1972
2022-02-07 15:52:18,2384
2022-02-07 16:52:18,2393
2022-02-07 17:52:18,2181
2022-02-07 18:52:18,2185
2022-02-07 19:52:18,1699
2022-02-07 20:52:18,1449
