Time (Hour),Load (W)
2022-02-01 21:52:18,409
2022-02-01 22:52:18,354
2022-02-01 23:52:18,308
2022-02-02 00:52:18,304
2022-02-02 01:52:18,307
2022-02-02 02:52:18,344
2022-02-02 03:52:18,327
2022-02-02 04:52:18,429
2022-02-02 05:52:18,424
2022-02-02 06:52:18,609
2022-02-02 07:52:18,681
2022-02-02 08:52:18,578
2022-02-02 09:52:18,553
2022-02-02 10:52:18,565
2022-02-02 11:52:18,541
2022-02-02 12:52:18,649
2022-02-02 13:52:18,538
2022-02-02 14:52:18,790
2022-02-02 15:52:18,966
2022-02-02 16:52:18,877
2022-02-02 17:52:18,895
2022-02-02 18:52:18,727
2022-02-02 19:52:18,665
2022-02-02 20:52:18,675
2022-02-02 21:52:18,500
2022-02-02 22:52:18,428
2022-02-02 23:52:18,391
2022-02-03 00:52:18,393
2022-02-03 01:52:18,358
2022-02-03 02:52:18,259
2022-02-03 03:52:18,340
2022-02-03 04:52:18,472
2022-02-03 05:52:18,459
2022-02-03 06:52:18,636
2022-02-03 07:52:18,573
2022-02-03 08:52:18,534
2022-02-03 09:52:18,635
2022-02-03 10:52:18,587
2022-02-03 11:52:18,628
2022-02-03 12:52:18,550
2022-02-03 13:52:18,545
2022-02-03 14:52:18,675
2022-02-03 15:52:18,923
2022-02-03 16:52:18,856
2022-02-03 17:52:18,825
2022-02-03 18:52:18,786
2022-02-03 19:52:18,810
2022-02-03 20:52:18,616
2022-02-03 21:52:18,459
2022-02-03 22:52:18,385
2022-02-03 23:52:18,407
2022-02-04 00:52:18,336
2022-02-04 01:52:18,350
2022-02-04 02:52:18,278
2022-02-04 03:52:18,333
2022-02-04 04:52:18,447
2022-02-04 05:52:18,410
2022-02-04 06:52:18,447
2022-02-04 07:52:18,637
2022-02-04 08:52:18,540
2022-02-04 09:52:18,562
2022-02-04 10:52:18,681
2022-02-04 11:52:18,651
2022-02-04 12:52:18,516
2022-02-04 13:52:18,503
2022-02-04 14:52:18,712
2022-02-04 15:52:18,956
2022-02-04 16:52:18,934
2022-02-04 17:52:18,874
2022-02-04 18:52:18,739
2022-02-04 19:52:18,805
2022-02-04 20:52:18,638
2022-02-04 21:52:18,510
2022-02-04 22:52:18,397
2022-02-04 23:52:18,303
2022-02-05 00:52:18,307
2022-02-05 01:52:18,276
2022-02-05 02:52:18,266
2022-02-05 03:52:18,351
2022-02-05 04:52:18,451
2022-02-05 05:52:18,436
2022-02-05 06:52:18,534
2022-02-05 07:52:18,603
2022-02-05 08:52:18,591
2022-02-05 09:52:18,667
2022-02-05 10:52:18,645
2022-02-05 11:52:18,617
2022-02-05 12:52:18,538
2022-02-05 13:52:18,603
2022-02-05 14:52:18,668
2022-02-05 15:52:18,951
2022-02-05 16:52:18,952
2022-02-05 17:52:18,789
2022-02-05 18:52:18,675
2022-02-05 19:52:18,755
2022-02-05 20:52:18,616
2022-02-05 21:52:18,473
2022-02-05 22:52:18,383
2022-02-05 23:52:18,353
2022-02-06 00:52:18,340
2022-02-06 01:52:18,288
2022-02-06 02:52:18,279
2022-02-06 03:52:18,325
2022-02-06 04:52:18,403
2022-02-06 05:52:18,431
2022-02-06 06:52:18,508
2022-02-06 07:52:18,457
2022-02-06 08:52:18,599
2022-02-06 09:52:18,630
2022-02-06 10:52:18,568
2022-02-06 11:52:18,543
2022-02-06 12:52:18,540
2022-02-06 13:52:18,632
2022-02-06 14:52:18,691
2022-02-06 15:52:18,941
2022-02-06 16:52:18,864
2022-02-06 17:52:18,895
2022-02-06 18:52:18,820
2022-02-06 19:52:18,677
2022-02-06 20:52:18,648
2022-02-06 21:52:18,545
2022-02-06 22:52:18,507
2022-02-06 23:52:18,427
2022-02-07 00:52:18,489
2022-02-07 01:52:18,396
2022-02-07 02:52:18,453
2022-02-07 03:52:18,438
2022-02-07 04:52:18,454
2022-02-07 05:52:18,684
2022-02-07 06:52:18,677
2022-02-07 07:52:18,671
2022-02-07 08:52:18,761
2022-02-07 09:52:18,728
2022-02-07 10:52:18,741
2022-02-07 11:52:18,645
2022-02-07 12:52:18,644
2022-02-07 13:52:18,645
2022-02-07 14:52:18,1005
2022-02-07 15:52:18,1249
2022-02-07 16:52:18,1238
2022-02-07 17:52:18,1066
2022-02-07 18:52:18,1057
2022-02-07 19:52:18,840
2022-02-07 20:52:18,620
