Time (Hour),Load (W)
2022-02-06 13:52:20,1303
2022-02-06 14:52:20,1757
2022-02-06 15:52:20,2382
2022-02-06 16:52:20,2329
2022-02-06 17:52:20,2169
2022-02-06 18:52:20,1843
2022-02-06 19:52:20,1772
2022-02-06 20:52:20,1359
2022-02-06 21:52:20,1476
2022-02-06 22:52:20,1143
2022-02-06 23:52:20,1101
2022-02-07 00:52:20,1111
2022-02-07 01:52:20,1004
2022-02-07 02:52:20,1158
2022-02-07 03:52:20,1100
2022-02-07 04:52:20,1198
2022-02-07 05:52:20,1473
2022-02-07 06:52:20,2044
2022-02-07 07:52:20,1642
2022-02-07 08:52:20,2137
2022-02-07 09:52:20,1981
2022-02-07 10:52:20,1661
2022-02-07 11:52:20,1784
2022-02-07 12:52:20,1786
2022-02-07 13:52:20,1856
2022-02-07 14:52:20,2320
2022-02-07 15:52:20,3096
2022-02-07 16:52:20,3030
2022-02-07 17:52:20,2411
2022-02-07 18:52:20,2454
2022-02-07 19:52:20,2171
2022-02-07 20:52:20,1948
