Time (Hour),Load (W)
2022-01-30 23:52:18,1211
2022-01-31 00:52:18,1081
2022-01-31 01:52:18,1205
2022-01-31 02:52:18,1153
2022-01-31 03:52:18,1273
2022-01-31 04:52:18,1695
2022-01-31 05:52:18,1985
2022-01-31 06:52:18,2315
2022-01-31 07:52:18,1924
2022-01-31 08:52:18,1836
2022-01-31 09:52:18,2204
2022-01-31 10:52:18,1981
2022-01-31 11:52:18,2303
2022-01-31 12:52:18,1972
2022-01-31 13:52:18,2375
2022-01-31 14:52:18,2913
2022-01-31 15:52:18,3564
2022-01-31 16:52:18,3275
2022-01-31 17:52:18,2916
2022-01-31 18:52:18,3120
2022-01-31 19:52:18,2538
2022-01-31 20:52:18,1916
2022-01-31 21:52:18,1865
2022-01-31 22:52:18,1540
2022-01-31 23:52:18,1354
2022-02-01 00:52:18,1424
2022-02-01 01:52:18,1133
2022-02-01 02:52:18,1186
2022-02-01 03:52:18,1335
2022-02-01 04:52:18,1474
2022-02-01 05:52:18,1611
2022-02-01 06:52:18,2210
2022-02-01 07:52:18,2469
2022-02-01 08:52:18,2594
2022-02-01 09:52:18,2578
2022-02-01 10:52:18,2348
2022-02-01 11:52:18,2108
2022-02-01 12:52:18,2395
2022-02-01 13:52:18,2150
2022-02-01 14:52:18,2755
2022-02-01 15:52:18,3573
2022-02-01 16:52:18,3577
2022-02-01 17:52:18,3393
2022-02-01 18:52:18,2811
2022-02-01 19:52:18,2642
2022-02-01 20:52:18,2227
2022-02-01 21:52:18,996
2022-02-01 22:52:18,1069
2022-02-01 23:52:18,865
2022-02-02 00:52:18,1019
2022-02-02 01:52:18,707
2022-02-02 02:52:18,842
2022-02-02 03:52:18,745
2022-02-02 04:52:18,1243
2022-02-02 05:52:18,1326
2022-02-02 06:52:18,1106
2022-02-02 07:52:18,1576
2022-02-02 08:52:18,1389
2022-02-02 09:52:18,1592
2022-02-02 10:52:18,1400
2022-02-02 11:52:18,1385
2022-02-02 12:52:18,1628
2022-02-02 13:52:18,1350
2022-02-02 14:52:18,1942
2022-02-02 15:52:18,2467
2022-02-02 16:52:18,2126
2022-02-02 17:52:18,2234
2022-02-02 18:52:18,1941
2022-02-02 19:52:18,2133
2022-02-02 20:52:18,1430
2022-02-02 21:52:18,1230
2022-02-02 22:52:18,1137
2022-02-02 23:52:18,836
2022-02-03 00:52:18,960
2022-02-03 01:52:18,825
2022-02-03 02:52:18,798
2022-02-03 03:52:18,735
2022-02-03 04:52:18,1228
2022-02-03 05:52:18,1341
2022-02-03 06:52:18,1299
2022-02-03 07:52:18,1469
2022-02-03 08:52:18,1371
2022-02-03 09:52:18,1614
2022-02-03 10:52:18,1426
2022-02-03 11:52:18,1597
2022-02-03 12:52:18,1494
2022-02-03 13:52:18,1371
2022-02-03 14:52:18,1957
2022-02-03 15:52:18,2440
2022-02-03 16:52:18,2525
2022-02-03 17:52:18,2189
2022-02-03 18:52:18,1758
2022-02-03 19:52:18,1788
2022-02-03 20:52:18,1800
2022-02-03 21:52:18,1261
2022-02-03 22:52:18,960
2022-02-03 23:52:18,1070
2022-02-04 00:52:18,764
2022-02-04 01:52:18,771
2022-02-04 02:52:18,738
2022-02-04 03:52:18,944
2022-02-04 04:52:18,1090
2022-02-04 05:52:18,1174
2022-02-04 06:52:18,1304
2022-02-04 07:52:18,1360
2022-02-04 08:52:18,1369
2022-02-04 09:52:18,1574
2022-02-04 10:52:18,1626
2022-02-04 11:52:18,1304
2022-02-04 12:52:18,1309
2022-02-04 13:52:18,1729
2022-02-04 14:52:18,1864
2022-02-04 15:52:18,2543
2022-02-04 16:52:18,2424
2022-02-04 17:52:18,2174
2022-02-04 18:52:18,1946
2022-02-04 19:52:18,1648
2022-02-04 20:52:18,1528
2022-02-04 21:52:18,1130
2022-02-04 22:52:18,1097
2022-02-04 23:52:18,943
2022-02-05 00:52:18,875
2022-02-05 01:52:18,804
2022-02-05 02:52:18,855
2022-02-05 03:52:18,863
2022-02-05 04:52:18,1139
2022-02-05 05:52:18,1393
2022-02-05 06:52:18,1626
2022-02-05 07:52:18,1272
2022-02-05 08:52:18,1366
2022-02-05 09:52:18,1592
2022-02-05 10:52:18,1687
2022-02-05 11:52:18,1550
2022-02-05 12:52:18,1405
2022-02-05 13:52:18,1531
2022-02-05 14:52:18,2009
2022-02-05 15:52:18,2513
2022-02-05 16:52:18,2525
2022-02-05 17:52:18,2215
2022-02-05 18:52:18,2281
2022-02-05 19:52:18,1601
2022-02-05 20:52:18,1327
2022-02-05 21:52:18,1028
2022-02-05 22:52:18,1131
2022-02-05 23:52:18,911
2022-02-06 00:52:18,1000
2022-02-06 01:52:18,782
2022-02-06 02:52:18,817
2022-02-06 03:52:18,926
2022-02-06 04:52:18,942
2022-02-06 05:52:18,1136
2022-02-06 06:52:18,1350
2022-02-06 07:52:18,1658
2022-02-06 08:52:18,1511
2022-02-06 09:52:18,1535
2022-02-06 10:52:18,1708
2022-02-06 11:52:18,1298
2022-02-06 12:52:18,1378
2022-02-06 13:52:18,1538
2022-02-06 14:52:18,2030
2022-02-06 15:52:18,2456
2022-02-06 16:52:18,2205
2022-02-06 17:52:18,2358
2022-02-06 18:52:18,2004
2022-02-06 19:52:18,1891
2022-02-06 20:52:18,1435
2022-02-06 21:52:18,1587
2022-02-06 22:52:18,1085
2022-02-06 23:52:18,1225
2022-02-07 00:52:18,1024
2022-02-07 01:52:18,1060
2022-02-07 02:52:18,966
2022-02-07 03:52:18,1037
2022-02-07 04:52:18,1311
2022-02-07 05:52:18,1247
2022-02-07 06:52:18,1876
2022-02-07 07:52:18,1446
2022-02-07 08:52:18,2048
2022-02-07 09:52:18,2015
2022-02-07 10:52:18,2017
2022-02-07 11:52:18,1815
2022-02-07 12:52:18,1924
2022-02-07 13:52:18,1831
2022-02-07 14:52:18,2470
2022-02-07 15:52:18,3046
2022-02-07 16:52:18,2845
2022-02-07 17:52:18,3001
2022-02-07 18:52:18,2469
2022-02-07 19:52:18,2513
2022-02-07 20:52:18,1750
