Time (Hour),Load (W)
2022-02-02 17:52:20,1492
2022-02-02 18:52:20,1588
2022-02-02 19:52:20,1268
2022-02-02 20:52:20,1243
2022-02-02 21:52:20,731
2022-02-02 22:52:20,815
2022-02-02 23:52:20,577
2022-02-03 00:52:20,737
2022-02-03 01:52:20,515
2022-02-03 02:52:20,509
2022-02-03 03:52:20,545
2022-02-03 04:52:20,852
2022-02-03 05:52:20,732
2022-02-03 06:52:20,1086
2022-02-03 07:52:20,1036
2022-02-03 08:52:20,1027
2022-02-03 09:52:20,1321
2022-02-03 10:52:20,1127
2022-02-03 11:52:20,1008
2022-02-03 12:52:20,1109
2022-02-03 13:52:20,1211
2022-02-03 14:52:20,1346
2022-02-03 15:52:20,1762
2022-02-03 16:52:20,1785
2022-02-03 17:52:20,1720
2022-02-03 18:52:20,1514
2022-02-03 19:52:20,1472
2022-02-03 20:52:20,966
2022-02-03 21:52:20,776
2022-02-03 22:52:20,755
2022-02-03 23:52:20,614
2022-02-04 00:52:20,702
2022-02-04 01:52:20,526
2022-02-04 02:52:20,679
2022-02-04 03:52:20,660
2022-02-04 04:52:20,810
2022-02-04 05:52:20,960
2022-02-04 06:52:20,1109
2022-02-04 07:52:20,1131
2022-02-04 08:52:20,1254
2022-02-04 09:52:20,1128
2022-02-04 10:52:20,1279
2022-02-04 11:52:20,960
2022-02-04 12:52:20,1019
2022-02-04 13:52:20,1145
2022-02-04 14:52:20,1286
2022-02-04 15:52:20,1726
2022-02-04 16:52:20,1737
2022-02-04 17:52:20,1471
2022-02-04 18:52:20,1419
2022-02-04 19:52:20,1415
2022-02-04 20:52:20,1265
2022-02-04 21:52:20,826
2022-02-04 22:52:20,718
2022-02-04 23:52:20,757
2022-02-05 00:52:20,682
2022-02-05 01:52:20,545
2022-02-05 02:52:20,509
2022-02-05 03:52:20,653
2022-02-05 04:52:20,664
2022-02-05 05:52:20,990
2022-02-05 06:52:20,1103
2022-02-05 07:52:20,1045
2022-02-05 08:52:20,1012
2022-02-05 09:52:20,1073
2022-02-05 10:52:20,1294
2022-02-05 11:52:20,1232
2022-02-05 12:52:20,1074
2022-02-05 13:52:20,939
2022-02-05 14:52:20,1433
2022-02-05 15:52:20,1773
2022-02-05 16:52:20,1644
2022-02-05 17:52:20,1631
2022-02-05 18:52:20,1489
2022-02-05 19:52:20,1458
2022-02-05 20:52:20,1182
2022-02-05 21:52:20,794
2022-02-05 22:52:20,785
2022-02-05 23:52:20,612
2022-02-06 00:52:20,526
2022-02-06 01:52:20,690
2022-02-06 02:52:20,560
2022-02-06 03:52:20,627
2022-02-06 04:52:20,856
2022-02-06 05:52:20,883
2022-02-06 06:52:20,1096
2022-02-06 07:52:20,933
2022-02-06 08:52:20,1182
2022-02-06 09:52:20,1256
2022-02-06 10:52:20,1072
2022-02-06 11:52:20,969
2022-02-06 12:52:20,1022
2022-02-06 13:52:20,1206
2022-02-06 14:52:20,1307
2022-02-06 15:52:20,1828
2022-02-06 16:52:20,1747
2022-02-06 17:52:20,1385
2022-02-06 18:52:20,1564
2022-02-06 19:52:20,1461
2022-02-06 20:52:20,1251
2022-02-06 21:52:20,1306
2022-02-06 22:52:20,1037
2022-02-06 23:52:20,881
2022-02-07 00:52:20,884
2022-02-07 01:52:20,729
2022-02-07 02:52:20,663
2022-02-07 03:52:20,717
2022-02-07 04:52:20,1127
2022-02-07 05:52:20,1359
2022-02-07 06:52:20,1386
2022-02-07 07:52:20,1151
2022-02-07 08:52:20,1297
2022-02-07 09:52:20,1678
2022-02-07 10:52:20,1373
2022-02-07 11:52:20,1405
2022-02-07 12:52:20,1418
2022-02-07 13:52:20,1484
2022-02-07 14:52:20,1813
2022-02-07 15:52:20,2383
2022-02-07 16:52:20,2435
2022-02-07 17:52:20,2252
2022-02-07 18:52:20,1964
2022-02-07 19:52:20,2086
2022-02-07 20:52:20,1397
