Time (Hour),Load (W)
2022-02-03 04:52:19,392
2022-02-03 05:52:19,396
2022-02-03 06:52:19,523
2022-02-03 07:52:19,634
2022-02-03 08:52:19,478
2022-02-03 09:52:19,581
2022-02-03 10:52:19,655
2022-02-03 11:52:19,584
2022-02-03 12:52:19,620
2022-02-03 13:52:19,606
2022-02-03 14:52:19,737
2022-02-03 15:52:19,914
2022-02-03 16:52:19,813
2022-02-03 17:52:19,781
2022-02-03 18:52:19,643
2022-02-03 19:52:19,785
2022-02-03 20:52:19,523
2022-02-03 21:52:19,482
2022-02-03 22:52:19,363
2022-02-03 23:52:19,366
2022-02-04 00:52:19,344
2022-02-04 01:52:19,293
2022-02-04 02:52:19,251
2022-02-04 03:52:19,328
2022-02-04 04:52:19,403
2022-02-04 05:52:19,513
2022-02-04 06:52:19,481
2022-02-04 07:52:19,489
2022-02-04 08:52:19,483
2022-02-04 09:52:19,640
2022-02-04 10:52:19,538
2022-02-04 11:52:19,491
2022-02-04 12:52:19,542
2022-02-04 13:52:19,565
2022-02-04 14:52:19,719
2022-02-04 15:52:19,888
2022-02-04 16:52:19,872
2022-02-04 17:52:19,871
2022-02-04 18:52:19,777
2022-02-04 19:52:19,598
2022-02-04 20:52:19,600
2022-02-04 21:52:19,451
2022-02-04 22:52:19,397
2022-02-04 23:52:19,359
2022-02-05 00:52:19,350
2022-02-05 01:52:19,262
2022-02-05 02:52:19,341
2022-02-05 03:52:19,283
2022-02-05 04:52:19,419
2022-02-05 05:52:19,415
2022-02-05 06:52:19,544
2022-02-05 07:52:19,511
2022-02-05 08:52:19,525
2022-02-05 09:52:19,668
2022-02-05 10:52:19,576
2022-02-05 11:52:19,514
2022-02-05 12:52:19,494
2022-02-05 13:52:19,484
2022-02-05 14:52:19,691
2022-02-05 15:52:19,925
2022-02-05 16:52:19,921
2022-02-05 17:52:19,716
2022-02-05 18:52:19,798
2022-02-05 19:52:19,677
2022-02-05 20:52:19,521
2022-02-05 21:52:19,386
2022-02-05 22:52:19,333
2022-02-05 23:52:19,375
2022-02-06 00:52:19,376
2022-02-06 01:52:19,301
2022-02-06 02:52:19,349
2022-02-06 03:52:19,351
2022-02-06 04:52:19,399
2022-02-06 05:52:19,458
2022-02-06 06:52:19,560
2022-02-06 07:52:19,537
2022-02-06 08:52:19,616
2022-02-06 09:52:19,672
2022-02-06 10:52:19,504
2022-02-06 11:52:19,612
2022-02-06 12:52:19,612
2022-02-06 13:52:19,618
2022-02-06 14:52:19,647
2022-02-06 15:52:19,919
2022-02-06 16:52:19,904
2022-02-06 17:52:19,728
2022-02-06 18:52:19,669
2022-02-06 19:52:19,716
2022-02-06 20:52:19,635
2022-02-06 21:52:19,622
2022-02-06 22:52:19,485
2022-02-06 23:52:19,407
2022-02-07 00:52:19,483
2022-02-07 01:52:19,380
2022-02-07 02:52:19,415
2022-02-07 03:52:19,467
2022-02-07 04:52:19,576
2022-02-07 05:52:19,705
2022-02-07 06:52:19,554
2022-02-07 07:52:19,707
2022-02-07 08:52:19,689
2022-02-07 09:52:19,852
2022-02-07 10:52:19,759
2022-02-07 11:52:19,741
2022-02-07 12:52:19,816
2022-02-07 13:52:19,770
2022-02-07 14:52:19,1043
2022-02-07 15:52:19,1282
2022-02-07 16:52:19,1130
2022-02-07 17:52:19,1018
2022-02-07 18:52:19,1172
2022-02-07 19:52:19,948
2022-02-07 20:52:19,889
